"Main Reference","Product Name",Brand,Attributes,"Product Reference","Product Model","Sale Price","Regular Price","RRP Price",Categories,"Num. Categories","Stock Message","Stock Level","Total Images","Product Specific Images","On Sale",Active,Discontinued,"Meta Title","Meta Keywords","Meta Description",Weight,"Friendly URL","Image Location"
00025789,"Italian Leather Key Ring  Brown : 093606 01 14 NH","The Bridge","Size: One Size",0002578900,"093606 01 14 NH",29.400,42.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-brown-093606-01-14-nh-p1172,https://www.leathercompany.co.uk/images/products/1487260565-66070200.png
00025791,"Italian Leather Key Ring Red Current/gold : 093606 01 2E NH","The Bridge","Size: One Size",0002579100,"093606 01 2E NH",29.400,42.000,0,"&middot;&nbsp;Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",4,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-red-current-gold-093606-01-2e-nh-p1173,https://www.leathercompany.co.uk/images/products/1487260696-19775500.png
00025790,"Italian Key Ring Black/golden : 093606 01 30 NH","The Bridge","Size: One Size",0002579000,"093606 01 30 NH",29.400,42.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-key-ring-black-golden-093606-01-30-nh-p1174,https://www.leathercompany.co.uk/images/products/1487260803-54641000.png
00025788,"Italian Leather Key Ring  Blue/gold 093606 01 6A NH","The Bridge","Size: One Size",0002578800,"093606 01 6A NH",29.400,42.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-blue-gold-093606-01-6a-nh-p1175,https://www.leathercompany.co.uk/images/products/1487260896-41150000.png
00025786,"Italian Leather Butterfly Key Ring  Red Current/gold : 093616 01 2E NH ","The Bridge","Size: One Size",0002578600,"093616 01 2E NH",29.400,42.000,0,"&middot;&nbsp;Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",4,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-butterfly-key-ring-red-current-gold-093616-01-2e-nh-p1176,https://www.leathercompany.co.uk/images/products/1487260984-14210100.png
00024841,"Italian Leather Backpack French Blue/ruthenium : 50006 85 4Y NH ","The Bridge","Size: One Size",0002484100,"50006 85 4Y NH",234.780,335.400,0,"&middot;&nbsp;Mens,Handbags,Man Bags & Briefcases,THE BRIDGE,Offers,ManBags/Briefcases<br />",6,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/the-bridge-italian-leather-backpack-french-blue-ruthenium-50006-85-4y-nh-p1177,https://www.leathercompany.co.uk/images/products/1487608422-24865700.png
00024842,"Italian Leather Messenger Bag French Blue/ruthenium : 50016 85 4Y NH ","The Bridge","Size: One Size",0002484200,"50016 85 4Y NH",238.420,340.600,0,"&middot;&nbsp;Mens,Handbags,Man Bags & Briefcases,THE BRIDGE,Offers,ManBags/Briefcases,Laptop Messenger Bags<br />",7,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/the-bridge-italian-leather-messenger-bag-french-blue-ruthenium-50016-85-4y-nh-p1178,https://www.leathercompany.co.uk/images/products/1487608557-30089700.png
00024821,"Italian Leather Large Bag French Blue/ruthenium : 60016 85 4Y NH","The Bridge","Size: One Size",0002482100,"60016 85 4Y NH",263.900,377.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-leather-large-work-bag-french-blue-ruthenium-60016-85-4y-nh-p1179,https://www.leathercompany.co.uk/images/products/1487608753-05801300.png
00024873,"Italian Leather Work Bag French Blue/ruthenium : 61205 01 4Y NH","The Bridge","Size: One Size",0002487300,"61205 01 4Y NH",365.820,522.600,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-italian-leather-work-bag-french-blue-ruthenium-61205-01-4y-nh-p1180,https://www.leathercompany.co.uk/images/products/1487608867-38081500.png
00024864,"Italian Leather Shopper Bag French Blue/ruthenium : 64116 79 4Y NH ","The Bridge","Size: One Size",0002486400,"64116 79 4Y NH",234.780,335.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-leather-shopper-bag-french-blue-ruthenium-64116-79-4y-nh-p1181,https://www.leathercompany.co.uk/images/products/1487608986-90582400.png
00024853,"Small Italian Leather Shoulder Bag Red Current/gold: 42327 01 2E NH","The Bridge","Size: One Size",0002485300,"42327 01 2E NH",214.760,306.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,6,6,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-shoulder-bag-red-current-gold-42327-01-2e-nh-p1182,https://www.leathercompany.co.uk/images/products/1487775276-90985400.png
00024761,"Small Italian Leather Shoulder Bag  Red Current/gold : 44285 01 2E NH","The Bridge","Size: One Size",0002476100,"44285 01 2E NH",151.060,215.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-shoulder-bag-red-current-gold-44285-01-2e-nh-p1183,https://www.leathercompany.co.uk/images/products/1487775438-40184200.png
00024722,"Medium Italian Shopper Bag Red Current/gold : 44355 01 2E NH","The Bridge","Size: One Size",0002472200,"44355 01 2E NH",200.200,286.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shopper Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-medium-italian-shopper-bag-red-current-gold-44355-01-2e-nh-p1184,https://www.leathercompany.co.uk/images/products/1487775613-40417500.png
00024730,"Large Italian Shopper Bag Red Current/gold : 44365 01 2E NH","The Bridge","Size: One Size",0002473000,"44365 01 2E NH",231.140,330.200,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shopper Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-large-italian-shopper-bag-red-current-gold-44365-01-2e-nh-p1185,https://www.leathercompany.co.uk/images/products/1487775746-13855700.png
00024762,"Large Italian Shoulder Bag Red Current/gold : 44385 01 2E NH","The Bridge","Size: One Size",0002476200,"44385 01 2E NH",293.800,293.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,0,5,5,N,N,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-large-italian-shoulder-bag-red-current-gold-44385-01-2e-nh-p1186,https://www.leathercompany.co.uk/images/products/1487775871-98851700.png
00024751,"Small Italian Leather Handbag Green Moss/gold : 40915 79 61 NH","The Bridge","Size: One Size",0002475100,"40915 79 61 NH",232.960,332.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-handbag-green-moss-gold-40915-79-61-nh-p1187,https://www.leathercompany.co.uk/images/products/1487847192-90007700.png
00024889,"Small Italian Leather Handbag Green Moss/gold : 40925 79 61 NH ","The Bridge","Size: One Size",0002488900,"40925 79 61 NH",271.180,387.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-handbag-green-moss-gold-40925-79-61-nh-p1188,https://www.leathercompany.co.uk/images/products/1487853946-78193900.png
00024890,"Italian Leather Hand Bag  Green Moss/gold : 41425 79 61 NH","The Bridge","Size: One Size",0002489000,"41425 79 61 NH",256.620,366.600,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-leather-handbag-green-moss-gold-41425-79-61-nh-p1189,https://www.leathercompany.co.uk/images/products/1487847470-76812500.png
00024820,"Womens Medium Italian Leather Shoulder Bag Moss Green/ruthenium: 51215 01 4B NH ","The Bridge","Size: One Size",0002482000,"51215 01 4B NH",323.960,462.800,0,"&middot;&nbsp;Mens,Handbags,Man Bags & Briefcases,THE BRIDGE,Offers,ManBags/Briefcases,Shoulder Bag<br />",8,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-womens-medium-italian-leather-shoulder-bag-moss-green-ruthenium-51215-01-4b-nh-p1190,https://www.leathercompany.co.uk/images/products/1487851101-87652700.png
00024780,"Italian Leather Handbag Pumpkin/gold : 40925 79 5B NH","The Bridge","Size: One Size",0002478000,"40925 79 5B NH",271.180,387.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-leather-handbag-pumpkin-gold-40925-79-5b-nh-p1191,https://www.leathercompany.co.uk/images/products/1487870071-56513800.png
00024801,"Italian Leather  Shopper Pumpkin/gold : 41416 79 5B NH","The Bridge","Size: One Size",0002480100,"41416 79 5B NH",167.440,239.200,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shopper Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-italian-leather-shopper-pumpkin-gold-41416-79-5b-nh-p1192,https://www.leathercompany.co.uk/images/products/1487870454-62215700.png
00024782,"Italian Leather Handbag  Pumpkin/gold : 41446 79 5B NH","The Bridge","Size: One Size",0002478200,"41446 79 5B NH",198.380,283.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-leather-handbag-pumpkin-gold-41446-79-5b-nh-p1193,https://www.leathercompany.co.uk/images/products/1487870327-24244300.png
00024882,"Italian Leather Drawstring Bucket Bag  Pumpkin/gold : 41476 79 5B NH","The Bridge","Size: One Size",0002488200,"41476 79 5B NH",163.800,234.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-italian-leather-drawstring-bucket-bag-pumpkin-gold-41476-79-5b-nh-p1194,https://www.leathercompany.co.uk/images/products/1487870573-62454200.png
00024783,"Small Italian Shoulder Bag Pumpkin/gold : 41536 79 5B NH","The Bridge","Size: One Size",0002478300,"41536 79 5B NH",107.380,153.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-small-italian-shoulder-bag-pumpkin-gold-41536-79-5b-nh-p1195,https://www.leathercompany.co.uk/images/products/1487872615-22064600.png
00024794,"Italian Shoulder Bag  Pumpkin/gold : 44815 01 5B NH","The Bridge","Size: One Size",0002479400,"44815 01 5B NH",223.860,319.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-italian-shoulder-bag-pumpkin-gold-44815-01-5b-nh-p1196,https://www.leathercompany.co.uk/images/products/1487872738-01588000.png
00024784,"Large Italian Wash Bag Pumpkin/gold : 91446 79 5B NH","The Bridge","Size: One Size",0002478400,"91446 79 5B NH",67.340,96.200,0,"&middot;&nbsp;Mens,Handbags,Man Bags & Briefcases,THE BRIDGE,Accessories,Offers,Wash & Toiletry Bags,WashBags<br />",8,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-large-italian-wash-bag-pumpkin-gold-91446-79-5b-nh-p1197,https://www.leathercompany.co.uk/images/products/1487871339-73423700.png
00024810,"Small Italian Woven Material And Leather Shoulder Bag : Straw Brown : 041407 3T 3B NH","The Bridge","Size: One Size",0002481000,"041407 3T 3B NH",114.660,163.800,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-woven-material-and-leather-shoulder-bag-straw-brown-041407-3t-3b-nh-p1198,https://www.leathercompany.co.uk/images/products/1488210321-53382200.png
00024775,"Small Italian Leather and Woven Material Drawstring Bucket Bag: Straw Brown : 041417 3T 3B","The Bridge","Size: One Size",0002477500,"041417 3T 3B NH",163.800,234.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-and-woven-material-drawstring-bucket-bag-straw-brown-041417-3t-3b-nh-p1199,https://www.leathercompany.co.uk/images/products/1488210502-69866700.png
00024865,"Medium Italian Leather and Woven Material Shopper : Straw Brown : 041427 3T 3B NH ","The Bridge","Size: One Size",0002486500,"041427 3T 3B NH",163.800,234.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shopper Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-medium-italian-leather-and-woven-material-shopper-straw-brown-041427-3t-3b-nh-p1200,https://www.leathercompany.co.uk/images/products/1488210629-10521600.png
00024885,"Small Italian Leather and Woven Material Handbag: Straw Brown : 041437 3T 3B NH","The Bridge","Size: One Size",0002488500,"041437 3T 3B NH",216.580,309.400,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-and-woven-material-handbag-straw-brown-041437-3t-3b-nh-p1201,https://www.leathercompany.co.uk/images/products/1488210788-34571100.png
00024866,"Large Italian Leather And Woven Material Shopper Straw Brown : 041447 3T 3B NH","The Bridge","Size: One Size",0002486600,"041447 3T 3B NH",229.320,327.600,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shopper Bag<br />",5,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-large-italian-leather-and-woven-material-shopper-straw-brown-041447-3t-3b-nh-p1202,https://www.leathercompany.co.uk/images/products/1488213055-74413800.png
00024787,"Small Italian Leather Drawstring Pocket Handbag Dusty Rose/gold : 40506 85 5F NH","The Bridge","Size: One Size",0002478700,"40506 85 5F NH",191.100,273.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-drawstring-pocket-handbag-dusty-rose-gold-40506-85-5f-nh-p1203,https://www.leathercompany.co.uk/images/products/1488194826-65825200.png
00024788,"Medium Italian Leather Drawstring Pocket Handbag Dusty Rose/gold : 40516 85 5F NH","The Bridge","Size: One Size",0002478800,"40516 85 5F NH",338.000,338.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,0,5,5,N,N,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-medium-italian-leather-drawstring-pocket-handbag-dusty-rose-gold-40516-85-5f-nh-p1204,https://www.leathercompany.co.uk/images/products/1488194966-23879300.png
00024789,"Small Italian Leather Drawstring Pocket Handbag Dusty Rose/gold : 40526 85 5F NH","The Bridge","Size: One Size",0002478900,"40526 85 5F NH",194.740,278.200,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-small-italian-leather-drawstring-pocket-handbag-dusty-rose-gold-40526-85-5f-nh-p1205,https://www.leathercompany.co.uk/images/products/1488195121-77666300.png
00024790,"Italian Leather Drawstring Pocket Handbag Dusty Rose/gold : 40536 85 5F NH","The Bridge","Size: One Size",0002479000,"40536 85 5F NH",256.620,366.600,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-large-italian-leather-drawstring-pocket-handbag-dusty-rose-gold-40536-85-5f-nh-p1206,https://www.leathercompany.co.uk/images/products/1488195268-41508600.png
00024915,"Large Italian Leather And Material Shoulder  Bag  Cream/brown : 44234 15 42 NH","The Bridge","Size: One Size",0002491500,"44234 15 42 NH",263.900,377.000,0,"&middot;&nbsp;Handbags,THE BRIDGE,Offers,Shoulder Bag<br />",5,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/handbags-c10/the-bridge-large-italian-leather-and-material-shoulder-bag-cream-brown-44234-15-42-nh-p1207,https://www.leathercompany.co.uk/images/products/1488213172-72115800.png
00025807,"Brown Italian Leather Key Ring Brown : 011004 01 00 NH","The Bridge","Size: One Size",0002580700,"011004 01 00 NH",110.000,110.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,0,2,2,N,N,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-unisex-brown-italian-leather-key-ring-brown-011004-01-00-nh-p1208,https://www.leathercompany.co.uk/images/products/1488904349-08730000.png
00025802,"Italian Leather Key Ring  Iron Blue : 091515 01 2A NH","The Bridge","Size: One Size",0002580200,"091515 01 2A NH",31.500,45.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/the-bridge-italian-leather-key-ring-iron-blue-091515-01-2a-nh-p1209,https://www.leathercompany.co.uk/images/products/1488988141-57880100.png
00025808,"Italian Bag Charm and Keyring Tan : 091525 01 2B NH","The Bridge","Size: One Size",0002580800,"091525 01 2B NH",56.000,80.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-bag-charm-and-keyring-tan-091525-01-2b-nh-p1210,https://www.leathercompany.co.uk/images/products/1488988208-62949200.png
00025809,"Italian Leather Key Ring Charm  Red Current/gold : 091615 01 2E NH","The Bridge","Size: One Size",0002580900,"091615 01 2E NH",66.500,95.000,0,"&middot;&nbsp;Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",4,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-charm-red-current-gold-091615-01-2e-nh-p1211,https://www.leathercompany.co.uk/images/products/1488904450-64369600.png
00025800,"Brown Italian Leather Key Ring Brown : 092111 01 00 NH","The Bridge","Size: One Size",0002580000,"092111 01 00 NH",57.400,57.400,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,0,2,2,N,N,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-brown-italian-leather-key-ring-brown-092111-01-00-nh-p1212,https://www.leathercompany.co.uk/images/products/1488904535-11140500.png
00025798,"Italian Leather Key Ring Iron Blue : 092124 01 2A NH","The Bridge","Size: One Size",0002579800,"092124 01 2A NH",38.500,55.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-iron-blue-092124-01-2a-nh-p1213,https://www.leathercompany.co.uk/images/products/1488988309-90857400.png
00025799,"Italian Leather Key Ring Chianti Red : 092124 01 58 NH ","The Bridge","Size: One Size",0002579900,"092124 01 58 NH",38.500,55.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-chianti-red-092124-01-58-nh-p1214,https://www.leathercompany.co.uk/images/products/1488988397-88760400.png
00025801,"Italian Leather Key Ring  Brown 092149 01 14 NH","The Bridge","Size: One Size",0002580100,"092149 01 14 NH",38.500,55.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-brown-092149-01-14-nh-p1215,https://www.leathercompany.co.uk/images/products/1488904634-67739300.png
00025806,"Italian Leather Key Ring Iron Blue : 092181 51 09 NH ","The Bridge","Size: One Size",0002580600,"092181 51 09 NH",47.600,68.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-iron-blue-092181-51-09-nh-p1216,https://www.leathercompany.co.uk/images/products/1488988465-86429400.png
00025796,"Italian Leather Key Ring  White : 092191 51 10 NH","The Bridge","Size: One Size",0002579600,"092191 51 10 NH",40.040,57.200,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/the-bridge-italian-leather-key-ring-white-092191-51-10-nh-p1217,https://www.leathercompany.co.uk/images/products/1488904796-61177100.png
00025797,"Italian Leather Key Ring Black :  092191 51 20 NH","The Bridge","Size: One Size",0002579700,"092191 51 20 NH",40.040,57.200,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-black-092191-51-20-nh-p1218,https://www.leathercompany.co.uk/images/products/1488904722-10453000.png
00025803,"Italian Leather Key Ring Iron Blue : 094205 2F 2Z NH","The Bridge","Size: One Size",0002580300,"094205 2F 2Z NH",31.500,45.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/the-bridge-italian-leather-key-ring-iron-blue-094205-2f-2z-nh-p1219,https://www.leathercompany.co.uk/images/products/1488988546-48801000.png
00025804,"Italian Leather Key Ring  Brown : 094205 2G 2V NH","The Bridge","Size: One Size",0002580400,"094205 2G 2V NH",31.500,45.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/the-bridge-italian-leather-key-ring-brown-094205-2g-2v-nh-p1220,https://www.leathercompany.co.uk/images/products/1488988606-99717400.png
00025805,"Italian Leather Key Ring Brown : 095506 01 14 NH","The Bridge","Size: One Size",0002580500,"095506 01 14 NH",31.500,45.000,0,"&middot;&nbsp;Mens,Gift & Accessories,THE BRIDGE,Accessories,Key Rings<br />",6,,1,2,2,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/key-rings-c63/the-bridge-italian-leather-key-ring-brown-095506-01-14-nh-p1221,https://www.leathercompany.co.uk/images/products/1488904912-06642100.png
00025811,"Unisex Leather Vintage Wash Backpack : 1331",Ashwood,"Size: One Size",0002581100,1331,130.000,130.000,0,"&middot;&nbsp;Mens,Luggage,Man Bags & Briefcases,Backpacks & Rucksacks,Backpacks<br />",6,,5,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52/ashwood-unisex-leather-vintage-wash-backpack-navy-1331-p1222,https://www.leathercompany.co.uk/images/products/1488458901-58458100.png
00025810,"Unisex Leather Vintage Wash Backpack Rust : 1331",Ashwood,"Size: One Size",0002581000,1331,130.000,130.000,0,"&middot;&nbsp;Mens,Luggage,Man Bags & Briefcases,Backpacks & Rucksacks,Backpacks<br />",6,,6,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52/ashwood-unisex-leather-vintage-wash-backpack-rust-1331-p1223,https://www.leathercompany.co.uk/images/products/1488459013-17412200.png
00025822,"Small Vintage Wash Leather Travel Bag Rust : 1332",Ashwood,"Size: One Size",0002582200,1332,60.000,60.000,0,"&middot;&nbsp;Mens,Luggage,Man Bags & Briefcases,ManBags/Briefcases<br />",4,,8,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/ashwood-small-vintage-wash-leather-travel-bag-rust-1332-p1224,https://www.leathercompany.co.uk/images/products/1488459129-16445700.png
00025813,"Medium Leather Travel Bag Navy : 1333",Ashwood,"Size: One Size",0002581300,1333,70.000,70.000,0,"&middot;&nbsp;Mens,Luggage,Man Bags & Briefcases,ManBags/Briefcases,Flight Bags<br />",5,,10,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/ashwood-medium-vintage-leather-travel-bag-navy-1333-p1225,https://www.leathercompany.co.uk/images/products/1488459240-62275500.png
00025812,"Medium Vintage Leather Travel Bag Rust : 1333",Ashwood,"Size: One Size",0002581200,1333,70.000,70.000,0,"&middot;&nbsp;Mens,Luggage,Man Bags & Briefcases,ManBags/Briefcases,Flight Bags<br />",5,,8,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/ashwood-medium-vintage-leather-travel-bag-rust-1333-p1226,https://www.leathercompany.co.uk/images/products/1488459387-86155800.png
