# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20231231
Landing page,Country,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tan-florence-p849,United Kingdom,92,86,58,0.5217391304347826,49.42391304347826,0,0
/ladies-c3/sheepskin-slippers-beige-gold-ladies-booties-p4044/s14817,United Kingdom,92,78,59,0.4891304347826087,38.03260869565217,0,0
/ladies-c3/womens-leather-biker-jacket-navy-medusa-p5733/s17666,United Kingdom,92,85,69,0.5978260869565217,38.04347826086956,2,338
/luggage-c7/ashwood-xlarge-leather-travel-holdall-black-4556-p623,United Kingdom,92,52,18,0.4673913043478261,60.380434782608695,3,299
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-bordeaux-viking-p3117,United Kingdom,92,71,38,0.43478260869565216,65.02173913043478,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/vegetable-tanned-leather-jacket-with-detachable-shearling-collar-black-winchester-p2296/s9361,United Kingdom,92,88,67,0.7065217391304348,31.58695652173913,1,451.99
/mens-c4/leather-jackets-c25/green-t6,United Kingdom,92,89,85,0.5760869565217391,20.706521739130434,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234,India,92,91,84,0.5978260869565217,20.695652173913043,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1260,Germany,92,85,74,0.6956521739130435,44.641304347826086,0,0
/mens-c4/leather-jackets-c25/trapper-leather-jacket-coffee-largo-p6785/s20132,United Kingdom,92,73,46,0.41304347826086957,32.869565217391305,1,246.95
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-five-pocket-carry-all-leather-messenger-bag-brown-wash-pedro-p638,United Kingdom,92,72,38,0.5978260869565217,78.80434782608695,3,281.65
/mens-c4/man-bags-briefcases-c12/backpacks-c116/suede-and-leather-luxury-backpack-navy-tucker-p4324,United Kingdom,92,81,41,0.4891304347826087,39.07608695652174,2,-49.99
/mens-c4/mens-fashion-cowhide-leather-jacket-black-rocco-p4136/s14659,United Kingdom,92,82,64,0.6521739130434783,39.26086956521739,0,0
/mens-c4/sheepskin-jackets-c26,Germany,92,81,58,0.5108695652173914,96.93478260869566,2,249.17
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-navy-fen-ladies-p4039,United Kingdom,92,89,77,0.6304347826086957,39.41304347826087,0,0
/,Indonesia,91,78,66,0.5164835164835165,48.54945054945055,0,0
/handbags-c6/ashwood-c30/medium-leather-shoulder-bag-khaki-62551-p3654/s13097,United Kingdom,91,72,45,0.5824175824175825,46.40659340659341,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-12-card-leather-purse-honey-tan-g-42-p4076/s14537,United Kingdom,91,80,53,0.6923076923076923,42.59340659340659,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-tan-croc-curve-p6628/s19927,United Kingdom,91,73,50,0.5164835164835165,24.395604395604394,0,0
/ladies-c3/fur-coats-c77/mink-coat-brown-imola-p1417/s7043,Netherlands,91,79,74,0.31868131868131866,12.802197802197803,0,0
/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-white-kaylee-p1433/s7090,Ukraine,91,79,67,0.4835164835164835,21.439560439560438,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-tan-ruby-p3203/s11599,United Kingdom,91,90,79,0.7142857142857143,64.75824175824175,1,129.99
/ladies-c3/leather-jackets-c9/full-length-styles-c92/single-breasted-calf-length-belted-leather-coat-mid-brown-audrey-p3900,United Kingdom,91,61,33,0.3516483516483517,80.08791208791209,1,349.99
/ladies-c3/sheepskin-jackets-c11/fitted-sheepskin-aviator-flying-jacket-tan-winnipeg-p872/s4918,United Kingdom,91,86,76,0.7032967032967034,41.54945054945055,0,0
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-burgandy-kashmina-p3065/s10881,United Kingdom,91,82,68,0.6813186813186813,50.956043956043956,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-tan-kimi-p1008/s5662,Ireland,91,82,77,0.46153846153846156,16.197802197802197,0,0
/ladies-c3/womens-luxury-shearling-jacket-black-white-alayna-p6075,United Kingdom,91,65,18,0.43956043956043955,85.2967032967033,2,299
/luggage-c7/holdall-c15/large-vintage-leather-travel-holdall-tan-jayden-p4213/s14921,Ireland,91,86,74,0.6593406593406593,53.032967032967036,1,115
/luggage-c7/holdall-c15/suede-and-leather-luxury-holdall-navy-harrington-p4318,United Kingdom,91,83,64,0.5604395604395604,59.79120879120879,1,129.95
/mens-c4/leather-jackets-c25/biker-styles-c97/vegetable-tanned-leather-side-zip-biker-jacket-white-zeppelin-p2303/s9295,United Kingdom,91,76,70,0.5164835164835165,27.45054945054945,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1259,Ireland,91,79,60,0.7252747252747253,128.8901098901099,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114/two-section-oily-hunter-leather-wash-bag-tan-1667-p2373/s9616,United Kingdom,91,83,63,0.6813186813186813,84.97802197802197,1,85.5
/mens-c4/mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-p5799/s17950,United Kingdom,91,69,44,0.5494505494505495,40.61538461538461,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-hunter-p804/s4300,United Kingdom,91,64,47,0.4175824175824176,15.637362637362637,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-luan-p817/s4422,United Kingdom,91,78,58,0.5054945054945055,54.07692307692308,0,0
/mens-c4/the-bridge-triple-gusset-italian-leather-briefcase-brown-06468501-p6306/s19177,United Kingdom,91,88,74,0.6373626373626373,31.274725274725274,0,0
/sheepskin-fur-c5/kids-sheepskin-mittens-with-thumb-tan-kidz-p5732/s17664,United Kingdom,91,87,83,0.7582417582417582,53.32967032967033,2,77.7
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-whisky-black-churchill-p3360/s12494,United Kingdom,91,70,30,0.5054945054945055,20.736263736263737,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-trapper-hat-with-sheepskin-fur-navy-aspen-p3186,United Kingdom,91,82,58,0.5604395604395604,58.73626373626374,0,0
/basket,Netherlands,90,61,17,0.5222222222222223,71.42222222222222,4,887.76
/ladies-c3/14-card-rfid-protected-xl-leather-purse-denim-blue-s2-p6710,United Kingdom,90,69,35,0.5444444444444444,70.43333333333334,5,586.91
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-plum-327-p1687/s8211,United Kingdom,90,85,75,0.6444444444444445,24.977777777777778,2,69.96
/ladies-c3/ashwood-leather-jacket-black-aliona-p5545/s17187,United Kingdom,90,86,75,0.6888888888888889,47.266666666666666,0,0
/ladies-c3/fenland-womens-nubuck-leather-jacket-brown-annamae-p5767/s17760,United Kingdom,90,83,69,0.6777777777777778,50.644444444444446,0,0
/ladies-c3/fur-parkas-c72/short-hooded-toscana-tipped-fox-fur-parka-with-fur-trim-lining-black-red-p1434/s7092,United Kingdom,90,81,66,0.43333333333333335,18.6,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-red-eliana-p2479/s9761,United Kingdom,90,82,71,0.6444444444444445,22.88888888888889,0,0
/ladies-c3/leather-studded-biker-jacket-black-rebel-spirit-p5398/s16895,United Kingdom,90,86,76,0.5777777777777777,23.08888888888889,0,0
/ladies-c3/sheepskin-jackets-c11/classic-style-c110/womens-sheepskin-coat-topo-florence-p3353/s12441,United Kingdom,90,69,54,0.4666666666666667,22.244444444444444,0,0
/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873/s18229,United Kingdom,90,83,75,0.6,44.28888888888889,2,299
/luggage-c7/manbags-briefcases-c64,United States,90,87,81,0.7222222222222222,51.08888888888889,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1261,Ireland,90,79,63,0.7555555555555555,102.15555555555555,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-mens-leather-flight-bag-black-crum-8341-p316,United Kingdom,90,81,33,0.43333333333333335,116.81111111111112,7,326.71
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/vegetable-tanned-leather-a4-travel-bag-tan-jones-p2554/s9881,Belgium,90,17,2,0.2777777777777778,1.4111111111111112,0,0
/mens-c4/mens-leather-briefcase-tan-doris-p6196/s19001,United Kingdom,90,69,46,0.6222222222222222,61.044444444444444,2,253.48
/mens-c4/mens-shearling-sheepskin-coat-honey-tan-del-boy-p6074/s18648,United Kingdom,90,78,65,0.5555555555555556,37.96666666666667,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-ginger-ivan-p1253/s6530,United Kingdom,90,72,39,0.6555555555555556,56.022222222222226,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/reversible-mink-hooded-gilet-brown-topaz-p1420/s7050,United Kingdom,90,87,73,0.6777777777777778,23.42222222222222,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-mustard-ladies-moccasins-p4054,United Kingdom,90,79,58,0.5333333333333333,77.55555555555556,4,99.93
(not set),Romania,89,72,29,0.033707865168539325,5.056179775280899,0,0
/,Albania,89,79,66,0.5617977528089888,84.59550561797752,1,190.83
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-cognac-d-83-p4293,United Kingdom,89,74,27,0.4044943820224719,56.28089887640449,3,104.94
/gift-accessories-c8/wallets-c16/ashwood-vintage-dipped-6-card-bill-fold-tab-leather-wallet-rust-1780-p900/s5103,United Kingdom,89,81,65,0.6292134831460674,41.69662921348315,1,29.94
/home-living-c65/industrial-metal-frame-chair-with-leather-bucket-seat-cognac-hd-f-2973-p6131/s18814,United Kingdom,89,77,71,0.5730337078651685,36.943820224719104,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-stitch-detail-leather-gloves-red-733-p1644/s7958,United Kingdom,89,82,76,0.550561797752809,24.730337078651687,1,34.98
/ladies-c3/ashwood-leather-jacket-tan-aliona-p5831/s18082,United Kingdom,89,74,62,0.7191011235955056,65.19101123595506,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-willow-p1242/s6314,United Kingdom,89,81,63,0.6292134831460674,49.41573033707865,4,558
/ladies-c3/leather-jackets-c9/long-length-trench-coat-black-nap-adreana-p1246/s6341,United Kingdom,89,73,50,0.5730337078651685,61.146067415730336,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-duffle-coat-tobacco-lynette-p880/s4989,Ukraine,89,82,75,0.43820224719101125,12.865168539325843,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/womens-leather-jeans-black-nappa-flared-pedal-pushers-p2276/s9179,United Kingdom,89,76,72,0.5842696629213483,20.15730337078652,1,398
/ladies-c3/small-crocodile-print-leather-backpack-grey-61915-p4083/s14544,United Kingdom,89,74,51,0.7528089887640449,55.97752808988764,0,0
/ladies-c3/womens-luxury-shearling-jacket-black-p-48-p5874/s18235,United Kingdom,89,53,29,0.47191011235955055,43.61797752808989,0,0
/mens-c4/footwear-c153/classic-mens-suede-sheepskin-slippers-chestnut-p3135,United Kingdom,89,73,27,0.39325842696629215,49.8876404494382,5,284.95
/mens-c4/leather-jackets-c25/3-4-styles-c100/mens-diamond-quilted-leather-coat-black-al-franco-p3302,United Kingdom,89,84,58,0.5168539325842697,69.23595505617978,0,0
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5172,United Kingdom,89,74,62,0.6966292134831461,33.93258426966292,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-three-pocket-luxury-small-leather-flight-bag-tan-4551-p653/s4120,Germany,89,83,78,0.5955056179775281,38.943820224719104,0,0
/mens-c4/man-bags-briefcases-c12/mens-3-pocket-luxury-small-leather-flight-bag-tan-jack-p660,United Kingdom,89,78,52,0.6629213483146067,95.13483146067416,2,124
/mens-c4/mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-p5799,United Kingdom,89,68,35,0.5730337078651685,111.56179775280899,1,194
/sheepskin-fur-c5/fenland-m10,United Kingdom,89,87,78,0.8202247191011236,70.65168539325843,2,81
/handbags-c6/backpacks-c89/vegetable-tanned-small-leather-backpack-chestnut-v-25-p3840,United Kingdom,88,65,40,0.5227272727272727,69.32954545454545,3,270
/home-living-c65/ashwood-leather-tour-stool-brown-ki-008-p5753/s17744,United Kingdom,88,77,69,0.7272727272727273,57.15909090909091,2,623.7
/home-living-c65/vintage-folding-leather-chair-brown-vin-37-p6482/s19653,United Kingdom,88,82,78,0.7159090909090909,43.73863636363637,0,0
/ladies-c3/6-card-rfid-protected-zip-around-leather-purse-mandarin-s-5-p6729/s20059,United Kingdom,88,88,72,0.7840909090909091,41.95454545454545,1,28.73
/ladies-c3/ashwood-large-leather-holdall-brandy-g-30-p6229,United Kingdom,88,73,38,0.375,265.6931818181818,3,465.99
/ladies-c3/leather-jacket-cognac-nap-liona-p3737/s13558,United Kingdom,88,63,48,0.5795454545454546,35.23863636363637,1,134.1
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-beige-1141-p7122/s21137,United Kingdom,88,67,45,0.625,28.25,1,149
/ladies-c3/leather-jackets-c9/leather-jacket-black-kore-p308/s15055,United Kingdom,88,78,68,0.6136363636363636,45.71590909090909,2,99
/ladies-c3/leather-three-section-cross-body-bag-tan-croc-63789-croc-p6603/s19899,United Kingdom,88,67,41,0.6477272727272727,134.45454545454547,4,179.96
/ladies-c3/medium-vintage-leather-handbag-grey-g26-p5324/s16743,United Kingdom,88,59,38,0.4318181818181818,40.20454545454545,0,0
/ladies-c3/skirts-jeans-c74/skirts-dresses-c127/womens-leather-fish-tail-skirt-black-ft-skirt-p3333/s12336,United Kingdom,88,71,54,0.45454545454545453,22.272727272727273,1,125.1
/ladies-c3/womens-flap-over-leather-cross-body-bag-black-ela-1495-p5530/s17134,United Kingdom,88,75,52,0.5795454545454546,44.93181818181818,0,0
/ladies-c3/womens-nubuck-leather-fitted-gilet-rust-rider-p5780,United Kingdom,88,63,23,0.3522727272727273,75.36363636363636,0,0
/luggage-c7/holdall-c15/large-leather-vintage-holdall-black-mud-f-87-p2401/s9644,United Kingdom,88,63,40,0.5795454545454546,49.43181818181818,3,208.99
/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5259,United Kingdom,88,80,56,0.6590909090909091,70.05681818181819,1,139
/mens-c4/man-bags-briefcases-c12/leather-briefcase-cognac-vt-8190-p123/s845,Ireland,88,83,72,0.6704545454545454,61.67045454545455,1,122.5
/mens-c4/mens-leather-sheepskin-gloves-black-db-705-p6546,United Kingdom,88,80,37,0.5568181818181818,75.69318181818181,4,144.92
/weekly-deals-c164,(not set),88,88,88,0.011363636363636364,0,0,0
/handbags-c6/ashwood-c30/medium-leather-cross-body-bag-brandy-62879-p4201/s14909,United Kingdom,87,66,53,0.5632183908045977,32.206896551724135,0,0
/ladies-c3/12-card-rfid-protected-leather-purse-aurora-yellow-j-56-p5955/s18339,United Kingdom,87,75,65,0.5747126436781609,45.206896551724135,1,34.98
/ladies-c3/leather-biker-jacket-black-zoey-p2480,United Kingdom,87,41,14,0.3103448275862069,95.39080459770115,1,109.99
/ladies-c3/leather-biker-jacket-timber-britney-p5621/s17371,United Kingdom,87,86,70,0.7126436781609196,55.40229885057471,0,0
/ladies-c3/leather-jackets-c9,India,87,85,76,0.6551724137931034,34.39080459770115,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-nubuck-leather-jacket-olive-nub-aidan-p3259/s11780,United Kingdom,87,67,63,0.5977011494252874,39.632183908045974,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6306,Romania,87,85,78,0.5057471264367817,17.942528735632184,0,0
/ladies-c3/long-length-toscana-suede-leather-coat-ocean-alaska-p3679/s13122,United Kingdom,87,75,56,0.5287356321839081,41.86206896551724,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-tan-alaska-p883/s5019,Serbia,87,76,68,0.5632183908045977,14.528735632183908,0,0
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/3-4-length-toscana-suede-leather-coat-tan-lysa-p3724/s13449,United Kingdom,87,77,56,0.4942528735632184,44.59770114942529,0,0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-slate-blue-p4341/s15097,United Kingdom,87,62,41,0.5977011494252874,52.3448275862069,0,0
/ladies-c3/womens-leather-biker-jacket-black-app-targaryen-p3435/s12851,United Kingdom,87,86,75,0.7126436781609196,38.04597701149425,0,0
/luggage-c7/extra-large-leather-travel-holdall-black-vt-2081-p115,United Kingdom,87,77,52,0.5172413793103449,92.01149425287356,2,149
/luggage-c7/manbags-briefcases-c64/leather-vintage-messenger-bag-tan-f-85-p2397/s9640,United Kingdom,87,66,44,0.5632183908045977,47.93103448275862,2,84.99
/mens-c4/cow-oily-leather-wheeled-weekend-travel-holdall-brown-tan-fen-780-p5695,United Kingdom,87,72,49,0.5172413793103449,58.770114942528735,3,509.85
/mens-c4/leather-body-warmer-cognac-massimo-gillet-1-p4348/s15129,United Kingdom,87,80,65,0.6551724137931034,59.02298850574713,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117/ashwood-m1,United Kingdom,87,85,70,0.8850574712643678,123.93103448275862,1,42.94
/mens-c4/man-bags-briefcases-c12/vintage-a4-messenger-bag-rust-7995-p677,United Kingdom,87,74,32,0.5747126436781609,93.72413793103448,8,322.96
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tobacco-magnus-p1010,United Kingdom,87,66,28,0.5862068965517241,84.22988505747126,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-leo-p101/s765,Ukraine,87,75,60,0.4827586206896552,21.45977011494253,0,0
/christmas-deals-2023-c164,India,86,82,71,0.29069767441860467,5.906976744186046,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-green-c-99-p7210/s21536,United Kingdom,86,79,72,0.6976744186046512,40.94186046511628,2,69.96
/home-living-c65/vintage-folding-leather-chair-tan-vin-39-p6476/s19647,United Kingdom,86,82,76,0.6162790697674418,33.51162790697674,0,0
/january-sale-2023-c164,United States,86,85,80,0.09302325581395349,18.488372093023255,0,0
/ladies-c3/gillian-duffle-leather-coat-cognac-app-p4332/s15085,United Kingdom,86,79,53,0.6744186046511628,88.5,0,0
/ladies-c3/leather-biker-jacket-white-aingeal-p1247/s6352,United Kingdom,86,78,64,0.5697674418604651,31.38372093023256,1,598
/ladies-c3/leather-jackets-c9,Netherlands,86,78,61,0.6046511627906976,78.32558139534883,1,140.83
/ladies-c3/leather-jackets-c9,Romania,86,86,73,0.3023255813953488,38.95348837209303,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-r-brown-ballina-p3273/s11858,United Kingdom,86,79,66,0.7093023255813954,37.55813953488372,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-trinity-p1251,United Kingdom,86,70,43,0.5116279069767442,73.55813953488372,1,279
/ladies-c3/purses-c22/7-card-rfid-protected-large-leather-purse-wine-z-79-p7030/s20779,United Kingdom,86,68,42,0.6046511627906976,40.127906976744185,1,130
/ladies-c3/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023/s23328,United Kingdom,86,83,73,0.6976744186046512,44.96511627906977,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-tan-alaska-p883/s5020,Ireland,86,81,76,0.5232558139534884,26.91860465116279,0,0
/luggage-c7/holdall-c15/extra-large-vegetable-tanned-leather-travel-holdall-chestnut-lewis-p1630,United Kingdom,86,73,47,0.4418604651162791,100.47674418604652,2,155
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-brandy-f-82-p2390/s9633,United Kingdom,86,74,48,0.6976744186046512,58.94186046511628,0,0
/mens-c4/leather-detachable-hood-puffer-jacket-white-nello-p6541,United Kingdom,86,77,56,0.5348837209302325,48.22093023255814,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-red-brown-gb-mcqueen-p7046/s20846,United Kingdom,86,77,60,0.5581395348837209,58.58139534883721,2,474.98
/mens-c4/leather-jackets-c25/leather-biker-jacket-tan-bronx-p1042/s5754,United Kingdom,86,76,52,0.6395348837209303,76.9186046511628,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1255,India,86,71,62,0.29069767441860467,3.488372093023256,0,0
/mens-c4/leather-jackets-c25/leather-shirt-black-jonah-p494,United Kingdom,86,78,66,0.5581395348837209,46.36046511627907,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-large-vintage-leather-backpack-black-ruben-p6189/s18994,United Kingdom,86,81,70,0.7441860465116279,53.593023255813954,2,194.9
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-wash-bag-black-mud-4557-p596/s4063,United Kingdom,86,75,54,0.45348837209302323,20.674418604651162,2,50
/mens-c4/man-bags-briefcases-c12/workbags-c115/mayfair-hi-veg-leather-laptop-briefcase-tempo-brown-8143-p4021/s14472,United Kingdom,86,65,49,0.6511627906976745,64.87209302325581,2,151.95
/mens-c4/mens-ashwood-leather-gloves-brown-501-p4435/s15402,Ukraine,86,75,68,0.313953488372093,8.569767441860465,0,0
/sheepskin-fur-c5/womens-luxury-shearling-jacket-black-blk-alayna-p3378/s12578,United Kingdom,86,71,52,0.627906976744186,45.616279069767444,0,0
/,Lithuania,85,75,67,0.5764705882352941,77.4235294117647,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231,United Kingdom,85,78,67,0.6941176470588235,40.411764705882355,5,84.91
/gift-accessories-c8/ladies-gloves-c38/purple-t10,United Kingdom,85,83,80,0.6941176470588235,34.11764705882353,0,0
/handbags-c6/ashwood-c30/medium-leather-shoulder-bag-denim-62551-p3651/s13094,United Kingdom,85,67,43,0.6,51.45882352941177,0,0
/home-living-c65/luxury-handcrafted-leather-5-drawer-chest-cognac-se-1563-p6134/s18817,United Kingdom,85,76,74,0.6,51.84705882352941,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-black-s2-p6709,United Kingdom,85,73,21,0.35294117647058826,62.27058823529412,7,307.86
/ladies-c3/ashwood-button-detail-leather-gloves-red-109-p1633/s7803,United Kingdom,85,78,72,0.5294117647058824,40.023529411764706,2,69.96
/ladies-c3/ladies-leather-jacket-ivory-serefina-p6001,United Kingdom,85,74,36,0.5294117647058824,96.55294117647058,3,353.15
/ladies-c3/leather-biker-jacket-vin-tan-lola-p5623/s17387,United Kingdom,85,76,52,0.6,36.2,0,0
/ladies-c3/leather-jackets-c9/womens-long-length-gothic-coat-black-nap-lucine-p1249,United Kingdom,85,66,40,0.38823529411764707,31.388235294117646,1,199
/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873/s18232,United Kingdom,85,82,78,0.6588235294117647,62.63529411764706,2,349
/mens-c4/leather-jackets-c25/leather-biker-jacket-tan-bronx-p1042/s5753,United Kingdom,85,76,49,0.6352941176470588,96.83529411764705,2,199.5
/mens-c4/leather-jackets-c25/trapper-m33,France,85,77,73,0.6235294117647059,29.152941176470588,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/medium-luxury-leather-ipad-work-bag-chestnut-k-46-p7326/s21729,United Kingdom,85,73,59,0.6470588235294118,84.74117647058823,0,0
/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-black-trap-ryan-p5800/s18799,United Kingdom,85,73,45,0.6470588235294118,53.67058823529412,1,360
/mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466/s7226,United Kingdom,85,80,55,0.7411764705882353,63.976470588235294,1,525
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-leo-p101/s763,France,85,73,58,0.5764705882352941,40.10588235294118,2,998
/sheepskin-fur-c5/ladies-fur-coats-c76/cropped-3-4-sleeve-mink-coat-brown-tiffany-p1397/s7010,France,85,81,73,0.4,12.035294117647059,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-9-vintage-sheepskin-biker-boots-black-p4228/s14937,United Kingdom,85,74,59,0.611764705882353,34.84705882352941,0,0
/,Montenegro,84,63,49,0.7023809523809523,147.8095238095238,0,0
/handbags-c6,Australia,84,81,71,0.5714285714285714,62.92857142857143,1,59.859675
/home-living-c65/ashwood-reindeer-rug-natural-p3377/s12573,United Kingdom,84,80,78,0.5119047619047619,17.13095238095238,0,0
/ladies-c3/handbags-c10/womens-leather-small-cross-body-bag-chestnut-vt-si-1331-p770/s4237,Ireland,84,73,65,0.5238095238095238,44,0,0
/ladies-c3/ladies-leather-biker-jacket-black-g-celia22-p6024/s18550,United Kingdom,84,57,46,0.44047619047619047,14.964285714285714,0,0
/ladies-c3/sheepskin-fingerless-patch-mittens-tan-p734-p6677,United Kingdom,84,65,28,0.30952380952380953,36.25,4,149.93
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-brown-sophia-p99/s743,United Kingdom,84,77,65,0.38095238095238093,23.154761904761905,0,0
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-burgandy-kashmina-p3065/s10883,United Kingdom,84,81,66,0.5952380952380952,42.32142857142857,0,-15
/ladies-c3/sheepskin-jackets-c11/toscana-long-haired-shearling-jacket-with-large-hood-black-muna-p852/s4702,United Kingdom,84,69,43,0.4523809523809524,28.464285714285715,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854/s4726,United Kingdom,84,73,51,0.5833333333333334,51.70238095238095,0,0
/ladies-c3/womens-medium-leather-wallet-purse-black-j-55-p5947,United Kingdom,84,68,33,0.5238095238095238,79.64285714285714,5,174.9
/luggage-c7/mens-leather-travel-bag-tan-francis-p619,United Kingdom,84,69,35,0.5595238095238095,93.91666666666667,6,979
/mens-c4/leather-detachable-hood-puffer-jacket-navy-nello-p6540/s19726,Ukraine,84,72,56,0.5476190476190477,41.166666666666664,0,0
/mens-c4/leather-jackets-c25,Switzerland,84,79,63,0.5357142857142857,54.19047619047619,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Belgium,84,78,72,0.6785714285714286,48.73809523809524,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-five-pocket-carry-all-leather-messenger-bag-cognac-pedro-p1453,United Kingdom,84,62,32,0.4880952380952381,62.75,3,297
/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-tan-crum-8342-p651/s4118,United Kingdom,84,62,40,0.6904761904761905,69.42857142857143,1,59
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117/suede-and-leather-luxury-wash-bag-tan-tom-p4322/s15043,United Kingdom,84,75,51,0.6190476190476191,64.58333333333333,3,263.88
/mens-c4/mens-luxury-single-breasted-sheepskin-coat-brown-brissa-barring-p6663/s19965,United Kingdom,84,67,49,0.47619047619047616,21.071428571428573,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-brown-hektor-p806,United States,84,84,76,0.44047619047619047,23.404761904761905,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-leo-p812/s4396,United Kingdom,84,73,48,0.5833333333333334,23.452380952380953,0,0
