Brand,Style,Colour,Size,Description,PLU,Cost,Retail,Second,Wholesale,Unnamed: 10
ESTIMO,7602 F,RED/WHITE,20,short parker fox fur,0002764007,330.0,819.0,0.0,0.0,
ESTIMO,7602 F,RED/WHITE,22,short parker fox fur,0002764008,330.0,839.0,0.0,0.0,
ESTIMO,7602 F,RED/WHITE,24,short parker fox fur,0002764009,330.0,859.0,0.0,0.0,
ESTIMO,7602 F,RED/WHITE,26,short parker fox fur,0002764010,330.0,879.0,0.0,0.0,
ESTIMO,7602 F,RED/WHITE,28,short parker fox fur,0002764011,330.0,899.0,0.0,0.0,
ESTIMO,7602 F,RED/WHITE,6,short parker fox fur,0002764000,330.0,799.0,0.0,0.0,
ESTIMO,7629,DARK BROWN,XS,biker style,0003712102,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,S,biker style,0003712103,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,M,biker style,0003712104,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,L,biker style,0003712105,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,XL,biker style,0003712106,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,8XL,biker style,0003712113,0.0,419.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,9XL,biker style,0003712114,0.0,439.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,2XL,biker style,0003712107,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,3XL,biker style,0003712108,0.0,319.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,4XL,biker style,0003712109,0.0,339.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,5XL,biker style,0003712110,0.0,359.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,6XL,biker style,0003712111,0.0,379.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,7XL,biker style,0003712112,0.0,399.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,XXXS,biker style,0003712100,0.0,299.99,0.0,0.0,
ESTIMO,7629,DARK BROWN,XXS,biker style,0003712101,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,XS,biker style,0003710602,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,S,biker style,0003710603,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,M,biker style,0003710604,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,L,biker style,0003710605,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,XL,biker style,0003710606,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,8XL,biker style,0003710613,0.0,419.99,0.0,0.0,
ESTIMO,7629,TAN,9XL,biker style,0003710614,0.0,439.99,0.0,0.0,
ESTIMO,7629,TAN,2XL,biker style,0003710607,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,3XL,biker style,0003710608,0.0,319.99,0.0,0.0,
ESTIMO,7629,TAN,4XL,biker style,0003710609,0.0,339.99,0.0,0.0,
ESTIMO,7629,TAN,5XL,biker style,0003710610,0.0,359.99,0.0,0.0,
ESTIMO,7629,TAN,6XL,biker style,0003710611,0.0,379.99,0.0,0.0,
ESTIMO,7629,TAN,7XL,biker style,0003710612,0.0,399.99,0.0,0.0,
ESTIMO,7629,TAN,XXXS,biker style,0003710600,0.0,299.99,0.0,0.0,
ESTIMO,7629,TAN,XXS,biker style,0003710601,0.0,299.99,0.0,0.0,
ESTIMO,8014,BLACK,XS,GRAFFITI S/SKIN,0002990502,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,S,GRAFFITI S/SKIN,0002990503,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,M,GRAFFITI S/SKIN,0002990504,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,L,GRAFFITI S/SKIN,0002990505,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,XL,GRAFFITI S/SKIN,0002990506,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,8XL,GRAFFITI S/SKIN,0002990513,0.0,1419.0,0.0,0.0,
ESTIMO,8014,BLACK,9XL,GRAFFITI S/SKIN,0002990514,0.0,1439.0,0.0,0.0,
ESTIMO,8014,BLACK,2XL,GRAFFITI S/SKIN,0002990507,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,3XL,GRAFFITI S/SKIN,0002990508,0.0,1319.0,0.0,0.0,
ESTIMO,8014,BLACK,4XL,GRAFFITI S/SKIN,0002990509,0.0,1339.0,0.0,0.0,
ESTIMO,8014,BLACK,5XL,GRAFFITI S/SKIN,0002990510,0.0,1359.0,0.0,0.0,
ESTIMO,8014,BLACK,6XL,GRAFFITI S/SKIN,0002990511,0.0,1379.0,0.0,0.0,
ESTIMO,8014,BLACK,7XL,GRAFFITI S/SKIN,0002990512,0.0,1399.0,0.0,0.0,
ESTIMO,8014,BLACK,XXXS,GRAFFITI S/SKIN,0002990500,0.0,1299.0,0.0,0.0,
ESTIMO,8014,BLACK,XXS,GRAFFITI S/SKIN,0002990501,0.0,1299.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,8,short parker fox fur,0002765201,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,10,short parker fox fur,0002765202,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,12,short parker fox fur,0002765203,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,14,short parker fox fur,0002765204,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,16,short parker fox fur,0002765205,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,18,short parker fox fur,0002765206,330.0,799.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,20,short parker fox fur,0002765207,330.0,819.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,22,short parker fox fur,0002765208,330.0,839.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,24,short parker fox fur,0002765209,330.0,859.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,26,short parker fox fur,0002765210,330.0,879.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,28,short parker fox fur,0002765211,330.0,899.0,0.0,0.0,
ESTIMO,8085 F,KHAKI/BLK,6,short parker fox fur,0002765200,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,8,medium length leather arms parker/fox fur,0002767601,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,10,medium length leather arms parker/fox fur,0002767602,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,12,medium length leather arms parker/fox fur,0002767603,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,14,medium length leather arms parker/fox fur,0002767604,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,16,medium length leather arms parker/fox fur,0002767605,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,6,medium length leather arms parker/fox fur,0002767600,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,18,medium length leather arms parker/fox fur,0002767606,330.0,799.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,20,medium length leather arms parker/fox fur,0002767607,330.0,819.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,22,medium length leather arms parker/fox fur,0002767608,330.0,839.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,24,medium length leather arms parker/fox fur,0002767609,330.0,859.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,26,medium length leather arms parker/fox fur,0002767610,330.0,879.0,0.0,0.0,
ESTIMO,8085 FL,BLACK,28,medium length leather arms parker/fox fur,0002767611,330.0,899.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,8,CHANEL GOLD STUD JACKET,0003259001,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,10,CHANEL GOLD STUD JACKET,0003259002,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,12,CHANEL GOLD STUD JACKET,0003259003,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,14,CHANEL GOLD STUD JACKET,0003259004,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,16,CHANEL GOLD STUD JACKET,0003259005,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,6,CHANEL GOLD STUD JACKET,0003259000,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,18,CHANEL GOLD STUD JACKET,0003259006,340.0,1199.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,20,CHANEL GOLD STUD JACKET,0003259007,340.0,1219.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,22,CHANEL GOLD STUD JACKET,0003259008,340.0,1239.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,24,CHANEL GOLD STUD JACKET,0003259009,340.0,1259.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,26,CHANEL GOLD STUD JACKET,0003259010,340.0,1279.0,0.0,0.0,
ESTIMO,9034-T4,BLACK,28,CHANEL GOLD STUD JACKET,0003259011,340.0,1299.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,8,army parker fox fur,0002753201,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,10,army parker fox fur,0002753202,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,12,army parker fox fur,0002753203,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,14,army parker fox fur,0002753204,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,16,army parker fox fur,0002753205,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,18,army parker fox fur,0002753206,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,20,army parker fox fur,0002753207,360.0,915.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,22,army parker fox fur,0002753208,360.0,935.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,24,army parker fox fur,0002753209,360.0,955.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,26,army parker fox fur,0002753210,360.0,975.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,28,army parker fox fur,0002753211,360.0,995.0,0.0,0.0,
ESTIMO,9702 AF,BLUE/WHITE,6,army parker fox fur,0002753200,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,8,army parker fox fur,0002755601,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,10,army parker fox fur,0002755602,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,12,army parker fox fur,0002755603,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,14,army parker fox fur,0002755604,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,16,army parker fox fur,0002755605,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,6,army parker fox fur,0002755600,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,18,army parker fox fur,0002755606,360.0,895.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,20,army parker fox fur,0002755607,360.0,915.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,22,army parker fox fur,0002755608,360.0,935.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,24,army parker fox fur,0002755609,360.0,955.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,26,army parker fox fur,0002755610,360.0,975.0,0.0,0.0,
ESTIMO,9702 AF,KHAKI/BEIGE,28,army parker fox fur,0002755611,360.0,995.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,8,army parker rackoon,0002752001,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,10,army parker rackoon,0002752002,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,12,army parker rackoon,0002752003,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,14,army parker rackoon,0002752004,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,16,army parker rackoon,0002752005,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,6,army parker rackoon,0002752000,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,18,army parker rackoon,0002752006,360.0,895.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,20,army parker rackoon,0002752007,360.0,915.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,22,army parker rackoon,0002752008,360.0,935.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,24,army parker rackoon,0002752009,360.0,955.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,26,army parker rackoon,0002752010,360.0,975.0,0.0,0.0,
ESTIMO,9702 AR,KHAKI GREEN/BROWN,28,army parker rackoon,0002752011,360.0,995.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,8,parker fox fur,0002756801,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,10,parker fox fur,0002756802,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,12,parker fox fur,0002756803,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,14,parker fox fur,0002756804,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,16,parker fox fur,0002756805,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,18,parker fox fur,0002756806,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,20,parker fox fur,0002756807,360.0,915.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,22,parker fox fur,0002756808,360.0,935.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,24,parker fox fur,0002756809,360.0,955.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,26,parker fox fur,0002756810,360.0,975.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,28,parker fox fur,0002756811,360.0,995.0,0.0,0.0,
ESTIMO,9702 F,BLACK/BLK,6,parker fox fur,0002756800,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,8,parker fox fur,0002759201,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,10,parker fox fur,0002759202,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,12,parker fox fur,0002759203,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,14,parker fox fur,0002759204,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,16,parker fox fur,0002759205,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,6,parker fox fur,0002759200,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,18,parker fox fur,0002759206,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,20,parker fox fur,0002759207,360.0,915.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,22,parker fox fur,0002759208,360.0,935.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,24,parker fox fur,0002759209,360.0,955.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,26,parker fox fur,0002759210,360.0,975.0,0.0,0.0,
ESTIMO,9702 F,BLACK/WHITE,28,parker fox fur,0002759211,360.0,995.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,8,parker fox fur,0002758001,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,10,parker fox fur,0002758002,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,12,parker fox fur,0002758003,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,14,parker fox fur,0002758004,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,16,parker fox fur,0002758005,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,6,parker fox fur,0002758000,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,18,parker fox fur,0002758006,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,20,parker fox fur,0002758007,360.0,915.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,22,parker fox fur,0002758008,360.0,935.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,24,parker fox fur,0002758009,360.0,955.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,26,parker fox fur,0002758010,360.0,975.0,0.0,0.0,
ESTIMO,9702 F,BLUE/WHITE,28,parker fox fur,0002758011,360.0,995.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,8,parker fox fur,0002760401,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,10,parker fox fur,0002760402,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,12,parker fox fur,0002760403,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,14,parker fox fur,0002760404,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,16,parker fox fur,0002760405,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,18,parker fox fur,0002760406,360.0,895.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,20,parker fox fur,0002760407,360.0,915.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,22,parker fox fur,0002760408,360.0,935.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,24,parker fox fur,0002760409,360.0,955.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,26,parker fox fur,0002760410,360.0,975.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,28,parker fox fur,0002760411,360.0,995.0,0.0,0.0,
ESTIMO,9702 F,KHAKI/BEIGE,6,parker fox fur,0002760400,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,8,parker/rackoon fur,0002750801,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,10,parker/rackoon fur,0002750802,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,12,parker/rackoon fur,0002750803,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,14,parker/rackoon fur,0002750804,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,16,parker/rackoon fur,0002750805,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,6,parker/rackoon fur,0002750800,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,18,parker/rackoon fur,0002750806,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,20,parker/rackoon fur,0002750807,360.0,915.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,22,parker/rackoon fur,0002750808,360.0,935.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,24,parker/rackoon fur,0002750809,360.0,955.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,26,parker/rackoon fur,0002750810,360.0,975.0,0.0,0.0,
ESTIMO,9702 R,BLUE/BROWN,28,parker/rackoon fur,0002750811,360.0,995.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,8,parker/rackoon fur,0002761601,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,10,parker/rackoon fur,0002761602,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,12,parker/rackoon fur,0002761603,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,14,parker/rackoon fur,0002761604,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,16,parker/rackoon fur,0002761605,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,18,parker/rackoon fur,0002761606,360.0,895.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,20,parker/rackoon fur,0002761607,360.0,915.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,22,parker/rackoon fur,0002761608,360.0,935.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,24,parker/rackoon fur,0002761609,360.0,955.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,26,parker/rackoon fur,0002761610,360.0,975.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,28,parker/rackoon fur,0002761611,360.0,995.0,0.0,0.0,
ESTIMO,9702 R,KHAKI GREEN/BROWN,6,parker/rackoon fur,0002761600,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,8,parker rackoon fur,0002770001,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,10,parker rackoon fur,0002770002,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,12,parker rackoon fur,0002770003,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,14,parker rackoon fur,0002770004,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,16,parker rackoon fur,0002770005,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,6,parker rackoon fur,0002770000,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,18,parker rackoon fur,0002770006,360.0,895.0,0.0,0.0,
ESTIMO,9703 R,BLACK,20,parker rackoon fur,0002770007,360.0,915.0,0.0,0.0,
ESTIMO,9703 R,BLACK,22,parker rackoon fur,0002770008,360.0,935.0,0.0,0.0,
ESTIMO,9703 R,BLACK,24,parker rackoon fur,0002770009,360.0,955.0,0.0,0.0,
ESTIMO,9703 R,BLACK,26,parker rackoon fur,0002770010,360.0,975.0,0.0,0.0,
ESTIMO,9703 R,BLACK,28,parker rackoon fur,0002770011,360.0,995.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,8,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256601,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,10,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256602,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,12,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256603,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,14,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256604,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,16,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256605,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,6,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256600,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,18,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256606,425.0,1400.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,20,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256607,425.0,1420.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,22,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256608,425.0,1440.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,24,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256609,425.0,1460.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,26,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256610,425.0,1480.0,0.0,0.0,
ESTIMO,D-LOOK-8,BLACK/WHITE,28,3/4 SHEEPSKIN ROUND PATTERN COAT,0003256611,425.0,1500.0,0.0,0.0,
ESTIMO,DC 648,BLACK,8,side zip punk spike,0003601601,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,10,side zip punk spike,0003601602,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,12,side zip punk spike,0003601603,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,14,side zip punk spike,0003601604,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,16,side zip punk spike,0003601605,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,6,side zip punk spike,0003601600,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,18,side zip punk spike,0003601606,0.0,699.0,0.0,0.0,
ESTIMO,DC 648,BLACK,20,side zip punk spike,0003601607,0.0,719.0,0.0,0.0,
ESTIMO,DC 648,BLACK,22,side zip punk spike,0003601608,0.0,739.0,0.0,0.0,
ESTIMO,DC 648,BLACK,24,side zip punk spike,0003601609,0.0,759.0,0.0,0.0,
ESTIMO,DC 648,BLACK,26,side zip punk spike,0003601610,0.0,779.0,0.0,0.0,
ESTIMO,DC 648,BLACK,28,side zip punk spike,0003601611,0.0,799.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,8,short army parker fox fur,0002768801,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,10,short army parker fox fur,0002768802,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,12,short army parker fox fur,0002768803,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,14,short army parker fox fur,0002768804,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,16,short army parker fox fur,0002768805,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,18,short army parker fox fur,0002768806,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,20,short army parker fox fur,0002768807,280.0,719.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,22,short army parker fox fur,0002768808,280.0,739.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,24,short army parker fox fur,0002768809,280.0,759.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,26,short army parker fox fur,0002768810,280.0,779.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,28,short army parker fox fur,0002768811,280.0,799.0,0.0,0.0,
ESTIMO,E 8085 AF,KHAKI/BEIGE,6,short army parker fox fur,0002768800,280.0,699.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,XS,army parker rackoon fur,0002775402,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,S,army parker rackoon fur,0002775403,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,M,army parker rackoon fur,0002775404,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,L,army parker rackoon fur,0002775405,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,XL,army parker rackoon fur,0002775406,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,XXXS,army parker rackoon fur,0002775400,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,XXS,army parker rackoon fur,0002775401,290.0,720.0,0.0,0.0,
ESTIMO,E 8085 AR,KHAKI GREEN,8XL,army parker rackoon fur,0002775413,290.0,840.0,0.0,0.0,
