# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231201
# End date: 20231231
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/ladies-c3/Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-p6774/s20106?utm_medium=ppc&amp;utm_term=Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-size-one-size-size-one-size-0004530500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopXfO6LhLjv8NA7JdxVZvvlMKOZ9uq9JwFz2at9vlrjm_8FlV7F54o,0,1,0,6,0,0,0,0,0,0,0
/ladies-c3/Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-p6774/s20106?utm_medium=ppc&amp;utm_term=Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-size-one-size-size-one-size-0004530500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqJrdjDSCtyF2S504znwuq0R3LqpmEDW_g7nrgx2HinaGPMZf91uAA,0,1,0,8,0,0,0,0,0,0,0
/ladies-c3/Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-p6774/s20106?utm_medium=ppc&amp;utm_term=Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-size-one-size-size-one-size-0004530500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqsXdyVzM0DDlzqIqQT0UgnFsPEOnPIxBQz33-uNq9OfF6cIk36gq0,0,1,0,4,0,0,0,0,0,0,0
/ladies-c3/Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-p6774/s20106?utm_medium=ppc&amp;utm_term=Ashwood-leather-crossbody-smart-phone-bag-brown-ph-2-size-one-size-size-one-size-0004530500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorN20KymxFiiImYahJg36p5FqE1x_Jht75GHtIAxdgNza4sGGTT_V0,0,1,0,14,0,0,0,0,0,0,0
/ladies-c3/Ashwood-leather-quilted-backpack-cream-p5329/s16749?utm_medium=ppc&amp;utm_term=Ashwood-leather-quilted-backpack-cream-size-one-size-size-one-size-0004132300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqbuIjfEtabhDJem1q4uZv86sLBcuf2XgQrI7S6_3PTvTqyqsENWbI,0,1,0,2,0,0,0,0,0,0,0
/ladies-c3/Ashwood-leather-trinket-box-green-vin-8-p6100/s18684?utm_medium=ppc&amp;utm_term=Ashwood-leather-trinket-box-green-vin-8-size-one-size-size-one-size-0004318400&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqIBkihBlM82VKWAgW7caS7wY2WX0WC_yoEOdNH-K5IP3Kaf_hW9OI,0,1,0,13,0,0,0,0,0,0,0
/ladies-c3/Ashwood-quad-australian-sheepskin-rug-lenen-p6300/s19171?utm_medium=ppc&amp;utm_term=Ashwood-quad-australian-sheepskin-rug-lenen-size-one-size-size-one-size-0004393000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqKYUs0u6-L7wia9JDZegSKIwGviplOGXfQXik19U5bDVbY-1YIHUY,0,1,0,7,0,0,0,0,0,0,0
/ladies-c3/Ashwood-vintage-large-leather-trunk-green-vin-26-p6091/s18675?utm_medium=ppc&amp;utm_term=Ashwood-vintage-large-leather-trunk-green-vin-26-size-one-size-size-one-size-0004319900&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooh5Z7p9M0g35XZNRr_mGrSIQHwW2A2m3iI1Qco1-9ILqGswLY8f-U,0,1,0,2,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-croc-7-card-large-leather-purse-teal-c-05-p5999/s18484?utm_medium=ppc&amp;utm_term=Ashwood-womens-croc-7-card-large-leather-purse-teal-c-05-size-one-si-size-one-size-0004300700&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq1OML3AFMU2oIutbbQM--KECksI5OvvMF-32WHRO09HSTwVE05G78,0,1,0,8,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-leather-hobo-bag-winter-sky-j-10-p5891/s18275?utm_medium=ppc&amp;utm_term=Ashwood-womens-leather-hobo-bag-winter-sky-j-10-size-one-size-size-one-size-0004281300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq2E28iajaeY3dSElK0dFQVltgINQH4Jo0-KUN0gv-fcU0lswpaHsw,0,1,0,7,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-leather-hobo-bag-wood-rose-j-10-p5892/s18276?utm_medium=ppc&amp;utm_term=Ashwood-womens-leather-hobo-bag-wood-rose-j-10-size-one-size-size-one-size-0004281600&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqEZxCUsimp4TIeVOo70RRIwLr1mvHKLJfNNaU90Ap1n5ShgltaBI4,0,1,0,7,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-leather-tote-bag-chestnut-v-30-p5292/s16710?utm_medium=ppc&amp;utm_term=Ashwood-womens-leather-tote-bag-chestnut-v-30-size-one-size-size-one-size-0004129800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoovjYHFq4mtNyRAaEPB8-6A0qJ2RmboJHnRycCf6aV1-nyezGTvcUA,0,1,0,8,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-long-handle-leather-shopper-bag-denim-62320-p6656/s19955?utm_medium=ppc&amp;utm_term=Ashwood-womens-long-handle-leather-shopper-bag-denim-62320-size-one-size-one-size-0004509700&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooe8ELEcaLpOxGuXGPyxGpAKxKVzg5NYGzAltMbuTtOqNP8inD88fE,0,1,0,6,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-three-section-leather-shoulder-bag-chestnut-v-31-p5295/s16713?utm_medium=ppc&amp;utm_term=Ashwood-womens-three-section-leather-shoulder-bag-chestnut-v-31-size-size-one-size-0004130100&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoo2ZIJWVyW5bEE51rrYuod9SUoAt626YJ7cSYBNceBndlqnMIv_WTI,0,1,0,5,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-three-section-leather-shoulder-bag-chestnut-v-31-p5295/s16713?utm_medium=ppc&amp;utm_term=Ashwood-womens-three-section-leather-shoulder-bag-chestnut-v-31-size-size-one-size-0004130100&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq1qXrRje_DdB6HBHO7pICc9u4NgwXNhP45JwgeQQuzk4PyMpOEc-A,0,1,0,2,0,0,0,0,0,0,0
/ladies-c3/Ashwood-womens-three-section-leather-shoulder-bag-navy-v-31-p5296/s16714?utm_medium=ppc&amp;utm_term=Ashwood-womens-three-section-leather-shoulder-bag-navy-v-31-size-one-size-one-size-0004130000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqrPIL5-K_NmLIpwmIbIPZ7kDG-3t2S5y-Eq8-f0EEFKxT96pJtMo4,0,1,0,3,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-p6041/s18600?utm_medium=ppc&amp;utm_term=Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-size-one-size-size-one-size-0004301300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopEnaDm5aBZfxulonKDGBSF-o9FGMYxhih9aG9GgoBeC6JpOLiV99E,0,1,0,3,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-p6041/s18600?utm_medium=ppc&amp;utm_term=Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-size-one-size-size-one-size-0004301300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorbQCURqg92OSi2Q9nD5Dd9qagFGIOkIbF4TbhOrcajyGG67H9Tn-U,0,1,0,3,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-p6041/s18600?utm_medium=ppc&utm_term=Ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-size-one-size-size-one-size-0004301300&utm_campaign=froogle&cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=AfmBOoqzjylPS4-8IrEYpB79eoDwcAR5hvIxUH78raBFRhGjZw2hqAWwd1A,0,1,0,1,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-ice-grey-sb-buckle-p6043/s18602?utm_medium=ppc&amp;utm_term=Ashwood-zip-top-leather-cross-body-bag-ice-grey-sb-buckle-size-one-s-size-one-size-0004301500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooxoLWPcakGl_COmWsPnA39RNXsSTLBuskVX0u9omv0h6xfbjW4cQQ,0,1,0,6,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-ice-grey-sb-buckle-p6043/s18602?utm_medium=ppc&utm_term=Ashwood-zip-top-leather-cross-body-bag-ice-grey-sb-buckle-size-one-s-size-one-size-0004301500&utm_campaign=froogle&cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=AfmBOooQjzScRCG8UrSa7URgvqmoyc99FpHG7n6rYWbBJLY8KfKYsmOyGCs,0,1,0,1,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-khaki-sb-buckle-p6046/s18605?utm_medium=ppc&amp;utm_term=Ashwood-zip-top-leather-cross-body-bag-khaki-sb-buckle-size-one-size-size-one-size-0004303900&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooveYidtd73b6aNlWv4lDDpbtQzJGsNGQ3RK0POgZRnqFYIs-6h_5A,0,1,0,3,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-olive-sb-buckle-p6052/s18611?utm_medium=ppc&utm_term=Ashwood-zip-top-leather-cross-body-bag-olive-sb-buckle-size-one-size-size-one-size-0004303100&utm_campaign=froogle&cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=AfmBOorMICqBlW-y6gq7vYlNXrDmO6gc_5pBi0ovMPerkqqfCQ9-Cl4g8do,0,1,0,1,0,0,0,0,0,0,0
/ladies-c3/Ashwood-zip-top-leather-cross-body-bag-yellow-sb-buckle-p6064/s18623?utm_medium=ppc&amp;utm_term=Ashwood-zip-top-leather-cross-body-bag-yellow-sb-buckle-size-one-siz-size-one-size-0004302000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoop4uu0okKDPOPA8MkNR2z8Gw-N0VvnJ0Aj2T2wwE4vyDm_krxS3UI,0,1,0,5,0,0,0,0,0,0,0
/ladies-c3/Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-p6169/s18958?utm_medium=ppc&amp;utm_term=Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-size-22-size-22-0004361808&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopxFYW0gRsebqgS8peJarox1_-lY_D4CnO9EqlS3ACI2_M-j6cSSSY,0,1,0,6,0,0,0,0,0,0,0
/ladies-c3/a6-leather-book-cover-copper-brandy-a6-lbc-p6767,0,121,0,8.975206611570247,0,0,0,0,0,0,0
/ladies-c3/a6-leather-book-cover-copper-brown-a6-lbc-p4211,0,36,0,12.083333333333334,1,1,1,14,21,0,0
/ladies-c3/accessories-c24/ashwood-m1,0,29,0,3,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/beige-t70,0,3,0,6,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/blue-t2,0,145,0,38.40689655172414,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/brandy-t83,0,1,0,5,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/camel-t50,0,19,0,6.315789473684211,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/cognac-t46,0,11,0,5.090909090909091,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/fenland-m10,0,12,0,4.25,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/Ashwood-button-detail-leather-gloves-tan-109-p1669/s8160?utm_medium=ppc&amp;utm_term=Ashwood-button-detail-leather-gloves-tan-109-size-l-size-l-0002890605&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopvqBpB6Q8-y8eBpQ0x0Z-zfG_etm7biZuJWxaOl1wk8LcV8j14QkY,0,1,0,12,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/Ashwood-leather-gloves-grey-401-p1652/s8068?utm_medium=ppc&amp;utm_term=Ashwood-leather-gloves-grey-401-size-s-size-s-0000206303&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoo8oxf1i4iEUbsMbfGnF-Z9o6vZes_6_NL6yKqYWJyGbZYBiftML-4,0,2,0,4,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/Ashwood-suede-and-leather-gloves-plum-327-p1687/s8213?utm_medium=ppc&amp;utm_term=Ashwood-suede-and-leather-gloves-plum-327-size-l-size-l-0002874202&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoopr8u5uXGb8bCcqKPEE0KzVot-koXqphk9WNAiSkq9gakonrBNPuA,0,1,0,8,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/Ashwood-zip-and-stitch-detail-leather-gloves-black-373-p1691/s8223?utm_medium=ppc&amp;utm_term=Ashwood-zip-and-stitch-detail-leather-gloves-black-373-size-s-size-s-0002897800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq9Zk1Iiwqp1S7q27yQA68QWWE4DD15dlJ1s-e4aJ-cwFl9CHiQwXk,0,1,0,13,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-leather-gloves-black-055-p1661,0,39,0,7.846153846153846,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-leather-gloves-shiraz-401-p1701,0,33,0,6.909090909090909,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-leather-gloves-with-suede-finger-detail-tan-175-p1677,0,95,0,12.25263157894737,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-m1/navy-t49,0,7,0,9.142857142857142,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-stitch-detail-leather-gloves-shiraz-733-p1708,0,14,0,4.928571428571429,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-stitch-detail-leather-gloves-tan-733-p1645,0,138,0,9.442028985507246,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-two-tone-finger-detail-leather-gloves-black-taupe-007-p1660,0,24,0,8.375,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-two-tone-suede-and-leather-gloves-with-leather-woven-stitch-detail-black-navy-343-p1688,0,61,0,13.80327868852459,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-two-tone-suede-and-leather-gloves-with-leather-woven-stitch-detail-black-taupe-343-p1690,0,81,0,12.975308641975309,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/aubergine-t69,0,19,0,5.684210526315789,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/extra-slim-sheepskin-leather-fingerless-glove-black-black-lancy-p4011/s14444?utm_medium=ppc&amp;utm_term=Ashwood-extra-slim-sheepskin-leather-fingerless-glove-black-black-la-size-s-0003912503&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopSz-MTIjNi89gDLgzfOOlaaVbA7iZv21WogJ6da0lon3R-z0KAydk,0,1,0,4,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/extra-slim-sheepskin-leather-fingerless-glove-black-black-lancy-p4011/s14444?utm_medium=ppc&amp;utm_term=Ashwood-extra-slim-sheepskin-leather-fingerless-glove-black-black-la-size-s-0003912503&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopd0KX2GadlI7w0Qd-yhJ0WDyrd9ueZW-nPj4NizNaBl_72loXXHZY,0,1,0,11,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/fenland-m10,0,34,0,16.764705882352942,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/khaki-t66,0,25,0,9.48,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/shiraz-t76,0,6,0,7.666666666666667,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/size-xl-t19,0,6,0,7.833333333333333,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gloves-c102/womens-suede-sheepskin-gloves-black-black-db906-p4118/s14592?utm_medium=ppc&amp;utm_term=Ashwood-women-apos-s-suede-sheepskin-gloves-black-black-db906-size-size-m-l-0003956100&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoo-Dd8ei8FF5G1zltasdR3usQn-PQIBHUWBB3o78NLyPZUseF_7ULA,0,1,0,13,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/gold-t5,0,8,0,19.625,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/green-t6,0,40,0,44.9,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/grey-t7,0,4,0,6.5,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/key-rings-c103/italian-leather-key-ring-black-092191-51-20-nh-p1218,0,83,0,17.14457831325301,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/key-rings-c103/italian-leather-key-ring-iron-blue-092181-51-09-nh-p1216,0,23,0,4.086956521739131,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/key-rings-c103/sheepskin-boot-key-ring-brown-snuff-p3404,0,134,0,34.32089552238806,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/key-rings-c103/sheepskin-boot-key-ring-tan-multi-p3405,0,79,0,45.41772151898734,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/key-rings-c103/the-bridge-m7/black-t1,0,1,0,8,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/khaki-t66,0,12,0,4.5,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/orange-t8,0,5,0,17.4,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/8-card-zip-around-large-leather-purse-white-snake-ash-20-p3596,0,108,0,50.416666666666664,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/8-card-zip-around-large-leather-purse-yellow-ash-20-p3597,0,59,0,12.23728813559322,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/ashwood-m1/pink-t9,0,6,0,24.666666666666668,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/medium-leather-purse-beige-ela-1252-p3888,0,278,0,14.338129496402878,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/vintage-woven-leather-medium-18-card-purse-dark-brown-d-83-p4294,0,21,0,34.80952380952381,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-12-card-leather-purse-black-g-42-p4074,0,52,0,12.673076923076923,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-12-card-leather-purse-brandy-g-42-p4075,0,31,0,13.580645161290322,1,1,1,4,7,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-12-card-leather-purse-honey-tan-g-42-p4076,0,92,0,11.76086956521739,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-large-12-card-leather-purse-black-g-43-p4077,0,37,0,12.702702702702704,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-large-12-card-leather-purse-brandy-g-43-p4078,0,5,0,17.8,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-large-12-card-leather-purse-tan-g-43-p4079,0,5,0,7.8,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-leather-wallet-purse-black-g-41-p4071/s14532?utm_medium=ppc&amp;utm_term=ashwood-women-apos-s-vintage-wash-leather-wallet-purse-black-g-41-si-size-one-size-0003934700&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooTCnu5Bm0Z4GofNn-UQlxRWf0eP6kiBDikVow_TwlyUPrfuwvf4iE,0,1,0,4,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-leather-wallet-purse-brandy-g-41-p4072/s14533?utm_medium=ppc&amp;utm_term=Ashwood-women-apos-s-vintage-wash-leather-wallet-purse-brandy-g-41-s-size-one-size-0003934900&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooMqVHYp37fSYnk_kZqX04-osT9r6W5FrXtZIXLWsfIIzesIkrK2wE,0,1,0,5,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/shiraz-t76,0,5,0,5.2,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/tan-t25,0,36,0,11.194444444444445,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/taupe-t57,0,23,0,7.130434782608695,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/teal-t74,0,14,0,28.285714285714285,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/the-bridge-m7,0,15,0,26.6,0,0,0,0,0,0,0
/ladies-c3/accessories-c24/tobacco-t51,0,12,0,32.41666666666667,0,0,0,0,0,0,0
/ladies-c3/ashwood-10-card-suede-leather-purse-green-s-21-p6262,0,72,0,19.61111111111111,0,0,0,0,0,0,0
/ladies-c3/ashwood-10-card-suede-leather-purse-tan-s-21-p6264,0,2,0,6,0,0,0,0,0,0,0
/ladies-c3/ashwood-a4-leather-book-cover-brandy-p6763/s20093?utm_medium=ppc&amp;utm_term=ashwood-a4-leather-book-cover-brandy-size-one-size-size-one-size-0004529800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoojw7WflGurEgLTM3JUefzzclTs3dIQVMLlqvymvcL692C2fX6fdFI,0,1,0,1,0,0,0,0,0,0,0
/ladies-c3/ashwood-a4-leather-book-cover-tan-p6764,0,1,0,9,0,0,0,0,0,0,0
/ladies-c3/ashwood-a4-leather-book-cover-tan-p6764/s20094?utm_medium=ppc&amp;utm_term=ashwood-a4-leather-book-cover-tan-size-one-size-size-one-size-0004529900&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOor5c8mIuE6bJQUZzXHATe5ZcTkMXGfmAkjI0o0XyfTAD7mUb_FtOFg,0,1,0,9,0,0,0,0,0,0,0
/ladies-c3/ashwood-chain-strap-small-cross-body-bag-black-62262-p5859,0,24,0,5.208333333333333,0,0,0,0,0,0,0
/ladies-c3/ashwood-croc-and-snake-print-leather-handbag-black-multi-62967-p5766,0,435,0,17.013793103448275,2,2,1,15.5,10,0,0
/ladies-c3/ashwood-croc-print-leather-cross-body-bag-brandy-l-74-p6392,0,6,0,4.333333333333334,0,0,0,0,0,0,0
/ladies-c3/ashwood-croc-print-leather-workbag-black-ela-1709-p6412,0,18,0,35.333333333333336,0,0,0,0,0,0,0
/ladies-c3/ashwood-croc-print-leather-workbag-cognac-l-77-p6073,0,38,0,40.28947368421053,0,0,0,0,0,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-black-croc-c-50-croc-p6610,0,120,0,9.083333333333334,0,0,0,0,0,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-green-croc-c-50-croc-p6611,0,10,0,7.8,0,0,0,0,0,0,0
/ladies-c3/ashwood-crocodile-print-zip-around-leather-tote-bag-bordeaux-c-53-p5419,0,64,0,18.140625,1,2,0.5,2,20,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-aubergine-croc-curve-p6619,0,58,0,5.9655172413793105,1,1,1,284,44,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-blush-croc-curve-p6621,0,10,0,21.4,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-burgandy-63028-p5609,0,7,0,1.5714285714285714,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-burgundy-croc-curve-p6624,0,93,0,5.935483870967742,1,0,0,9,5,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-cognac-croc-curve-p6625,0,10,0,11.5,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-gray-63028-p5612,0,15,0,17.666666666666668,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-green-63028-p5613,0,11,0,6.909090909090909,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-olive-croc-curve-p6627,0,11,0,3.8181818181818183,1,2,1,2,17,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-orange-63028-p5602,0,95,0,11.305263157894737,1,0,0,0,8,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-papaya-orange-63028-p5616,0,23,0,12.91304347826087,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-red-63028-p5617,0,63,0,4.396825396825397,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-royal-blue-63028-p5618,0,15,0,14.933333333333334,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-slate-grey-63028-p5619,0,10,0,11.1,1,1,1,4,5,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-tan-croc-curve-p6628,0,37,0,3.027027027027027,0,0,0,0,0,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-yellow-63028-p5635,0,94,0,8.47872340425532,0,0,0,0,0,0,0
