Landing page report
"March 1, 2024 - April 22, 2024"
Landing page,Mobile speed score,Mobile-friendly click rate,Valid AMP click rate,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. value,Conv. value / cost
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-black-kore-p308/s15053?utm_source=google&utm_medium=cpc&utm_term=Ashwood-kore-black-leather-jacket-size-8-size-8-0001910201&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,213,0.94%,GBP,0.44,0.87,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/mini-cross-body-bag-with-snake-print-black-62242-p2521/s9848?utm_source=google&utm_medium=cpc&utm_term=ashwood-mini-cross-body-bag-with-snake-print-black-62242-size-one-size-one-size-0003216300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,21,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/mens-sheepskin-jackets-c35/classic-leather-sheepskin-coat-brown-gerald-p3057/s10835?utm_source=google&utm_medium=cpc&utm_term=Trapper-classic-leather-sheepskin-coat-brown-gerald-size-3xl-size-3xl-0003402208&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,456,1.10%,GBP,0.07,0.33,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-ladies-sheepskin-sliders-mink-suzy-p7191/s21504?utm_source=google&utm_medium=cpc&utm_term=fenland-ladies-sheepskin-sliders-mink-suzy-size-7-size-7-0004755004&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,52,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-hot-water-bottle-cover-c167/fenland-curly-wool-hot-water-bottle-ivory-p7545/s22126?utm_source=google&utm_medium=cpc&utm_term=fenland-curly-wool-hot-water-bottle-ivory-size-one-size-size-one-size-0004831600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/heritage-handcrafted-100-capacity-leather-cartridge-bag-brown-madox-p941, --, --, --,3,14,21.43%,GBP,0.96,2.88,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/new-zealand-sheepskin-stool-grey-nz-stool-p5211, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-crocodile-print-shopper-bag-black-c-56-p5433, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/ladies-gloves-c38/brown-t3, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-bag-cotswold-navy-64033-p7903, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-p1627/s7750?utm_source=google&utm_medium=cpc&utm_term=ashwood-fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-size-18-0000717306&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,18,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-2-tone-tan-64202-p7925/s23059?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-hobo-shoulder-bag-2-tone-tan-64202-size-one-siz-size-one-size-0004931200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,396,1.26%,GBP,0.22,1.11,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-black-awl-n30-p7973/s23202?utm_source=google&utm_medium=cpc&utm_term=ashwood-ladies-leather-biker-jacket-black-awl-n30-size-10-size-10-0004949502&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sale/fenland-m10, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-red-1141-p7124/s21148?utm_source=google&utm_medium=cpc&utm_term=big-7-women-apos-s-side-zip-leather-biker-jacket-red-1141-size-18-size-18-0004708706&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,45,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/3-4-length-toscana-suede-leather-coat-brown-lysa-p3723/s13438?utm_source=google&utm_medium=cpc&utm_term=Ashwood-3-4-length-toscana-suede-leather-coat-brown-lysa-size-14-size-14-0000758104&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,12,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-shearling-pilot-jacket-ginger-ke-271-p7371/s21801?utm_source=google&utm_medium=cpc&utm_term=Ashwood-luxury-shearling-pilot-jacket-ginger-ke-271-size-l-size-l-0004802505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,239,0.42%,GBP,1.19,1.19,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/accessories-c24/gloves-c102/Ashwood-button-detail-leather-gloves-black-109-p1631/s7776?utm_source=google&utm_medium=cpc&utm_term=Ashwood-button-detail-leather-gloves-black-109-size-l-size-l-0000237105&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,70,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/bomber-styles-c99/leather-bomber-jacket-with-detachable-collar-black-urban-p7571/s22173?utm_source=google&utm_medium=cpc&utm_term=Monomoi-leather-bomber-jacket-with-detachable-collar-black-urban-size-size-xs-0004833602&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,47,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/medium-leather-cross-body-bag-brandy-63009-p4205/s14913?utm_source=google&utm_medium=cpc&utm_term=Ashwood-medium-leather-cross-body-bag-brandy-63009-size-one-size-size-one-size-0004025100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,117,3.42%,GBP,0.20,0.80,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-red-brown-gb-mcqueen-p7046, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-fashion-leather-biker-style-jacket-bordeaux-1133-p7120/s21127?utm_source=google&utm_medium=cpc&utm_term=big-7-women-apos-s-fashion-leather-biker-style-jacket-bordeaux-1133-s-size-10-0004703902&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,28,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/vegetable-tanned-leather-biker-jacket-red-phoenix-p2299, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52/unisex-leather-vintage-backpack-tan-f-86-p2400, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/ashwood-mens-leather-biker-jacket-dark-brown-amj-9-p8018/s23299?utm_source=google&utm_medium=cpc&utm_term=ashwood-mens-leather-biker-jacket-dark-brown-amj-9-size-5xl-size-5xl-0004962410&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/womens-suede-mini-leather-shoulder-bag-navy-s-13-p6245/s19050?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-suede-mini-leather-shoulder-bag-navy-s-13-size-size-one-size-0004374800&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,227,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/ashwood-medium-travel-flight-bag-tan-sergio-n-p6192, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-bomber-jacket-nevada-oscar-bomber-p7966/s23144?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-leather-bomber-jacket-nevada-oscar-bomber-size-4xl-size-4xl-0004943509&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,84,1.19%,GBP,2.89,2.89,259.01,89.62
https://www.leathercompany.co.uk/ladies-c3/womens-detachable-hood-leather-biker-jacket-red-sofi-p7143/s21292?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-red-sofi-si-size-14-0004690704&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,75,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-medium-italian-travel-briefcase-with-lock-brown-64225-01-14-nh-p2106/s8962?utm_source=google&utm_medium=cpc&utm_term=the-bridge-medium-italian-travel-briefcase-with-lock-brown-64225-01-size-one-size-0002494600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,163,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/white-t13, --, --, --,1,92,1.09%,GBP,1.18,1.18,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/medium-leather-work-briefcase-tan-brown-4554-p934/s5155?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-work-briefcase-tan-brown-4554-size-one-size-size-one-size-0002356900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,55,"6,340",0.87%,GBP,0.57,31.47,1.94,0.06
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-black-bikex-p7162/s21384?utm_source=google&utm_medium=cpc&utm_term=Monomoi-women-apos-s-leather-biker-jacket-black-bikex-size-14-size-14-0004723104&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,127,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/short-oversize-sheepskin-aviator-flying-jacket-brown-cream-wynter-p2977/s10730?utm_source=google&utm_medium=cpc&utm_term=Ashwood-short-oversize-sheepskin-aviator-flying-jacket-brown-cream-w-size-18-0003317806&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/bugatti-m51/size-xl-t19, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/trapper-leather-jacket-cognac-massimo-p3356/s24210?utm_source=google&utm_medium=cpc&utm_term=trapper-00036633-size-xs-size-xs-0003663302&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/flight-bags-c118/small-vintage-leather-messenger-bag-brown-miro-p4218/s14926?utm_source=google&utm_medium=cpc&utm_term=ashwood-small-vintage-leather-messenger-bag-brown-miro-size-one-size-size-one-size-0004026900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,27,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-trousers-brown-766-p1625/s7733?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-trousers-brown-766-size-16-size-16-0001963005&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,21,4.76%,GBP,0.40,0.40,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/8-card-zip-around-rfid-protected-large-leather-purse-mandarin-j-51-p5922/s18306?utm_source=google&utm_medium=cpc&utm_term=Ashwood-8-card-zip-around-rfid-protected-large-leather-purse-mandarin-size-one-size-0004284400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/vintage-woven-classic-leather-crossbody-bag-red-d-70-p4238/s14959?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-woven-classic-leather-crossbody-bag-red-d-70-size-size-one-size-0004030000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,12,"1,538",0.78%,GBP,0.20,2.42,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/vegetable-tanned-8-card-id-coins-zip-billfold-tab-leather-wallet-brown-1258-vt-p2794/s10225?utm_source=google&utm_medium=cpc&utm_term=ashwood-vegetable-tanned-8-card-id-amp-coins-amp-zip-billfold-tab-size-one-size-0001024300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-style-jacket-nevada-1132-biker-p7961/s23101?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-style-jacket-nevada-1132-biker-size-20-size-20-0004934807&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,7,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ashwood-mens-leather-biker-jacket-dark-brown-amj-8-p8021/s23316?utm_source=google&utm_medium=cpc&utm_term=ashwood-mens-leather-biker-jacket-dark-brown-amj-8-size-3xl-size-3xl-0004966908&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/sheepskin-coat-whisky-belladonna-p1529/s7408?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-coat-whisky-belladonna-size-8-size-8-0002830701&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,27,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-navy-awl-284-p7633/s22451?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-collarless-leather-fashion-jacket-navy-awl-284-size-16-0004862505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/ashwood-wimbledon-travel-range-c156/unisex-medium-luxury-leather-sling-bag-tan-slingo-p3250, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30?page=4, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-leather-crossbody-bag-black-cb-3-63014-p6779/s20113?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-crossbody-bag-black-cb-3-63014-size-one-size-size-one-size-0004532400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB,10, --, --,587,"31,740",1.85%,GBP,0.14,80.63,466.08,5.78
https://www.leathercompany.co.uk/ladies-c3/Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-p6169/s18956?utm_source=google&utm_medium=cpc&utm_term=Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-size-18-size-18-0004361806&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,468,0.85%,GBP,0.51,2.03,1.60,0.79
https://www.leathercompany.co.uk/ladies-c3/ashwood-button-detail-leather-gloves-red-109-p1633/s7802?utm_source=google&utm_medium=cpc&utm_term=ashwood-button-detail-leather-gloves-red-109-size-s-size-s-0000241303&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/vegetable-tanned-leather-bag-black-v-23-p3833/s13914?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vegetable-tanned-leather-bag-black-v-23-size-one-size-size-one-size-0003856300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,359,0.56%,GBP,0.33,0.65,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/mens-gloves-c37/blue-t2, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/purses-c22/Ashwood-4-card-zip-around-suede-and-leather-purse-navy-s-20-p6260/s19065?utm_source=google&utm_medium=cpc&utm_term=Ashwood-4-card-zip-around-suede-and-leather-purse-navy-s-20-size-one-size-one-size-0004379100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,20,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-italian-large-messenger-bag-beige-drk-brn-gunmetal-052035-3d-3l-nh-p1988/s8844?utm_source=google&utm_medium=cpc&utm_term=the-bridge-italian-large-messenger-bag-beige-drk-brn-gunmetal-052035-size-one-size-0002500500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-style-jacket-tan-awl-1201-p7742/s22694?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-style-jacket-tan-awl-1201-size-22-size-22-0004890508&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,60,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Monomoi-mens-leather-biker-jacket-black-red-bravo-p6110/s18701?utm_source=google&utm_medium=cpc&utm_term=Monomoi-mens-leather-biker-jacket-black-red-bravo-size-4xl-size-4xl-0004320409&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,160,0.63%,GBP,0.32,0.32,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-sheepskin-gloves-beige-db-806-p6565/s19794?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-sheepskin-gloves-beige-db-806-size-s-m-size-s-m-0004488100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,157,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Trapper-men-s-leather-jacket-red-brown-samo-p6808/s20217?utm_source=google&utm_medium=cpc&utm_term=Trapper-mens-leather-jacket-red-brown-samo-size-l-size-l-0004550805&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,13,521,2.50%,GBP,0.20,2.62,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-plain-biker-jacket-tan-awl-79-p8067/s23524?utm_source=google&utm_medium=cpc&utm_term=ashwood-ladies-veg-tanned-leather-plain-biker-jacket-tan-awl-79-size-size-8-0004986401&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,26,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-oxblood-nirma-p7138/s21247?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-oxblood-nir-size-14-0004685904&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,59,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/purses-c36/small-purses-c94, --, --, --,5,215,2.33%,GBP,0.34,1.68,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/decorative-ornaments-c193/wood-and-aluminium-mirror-storage-box-with-tan-leather-trim-and-stud-detailing-agc-918-p7682/s22556?utm_source=google&utm_medium=cpc&utm_term=Ashwood-wood-and-aluminium-mirror-storage-box-with-tan-leather-trim-an-size-one-size-0004871700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sale/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/ashwood-m1/black-t1, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/vegetable-tanned-small-leather-cross-body-shoulder-bag-chestnut-v-21-p3828/s13909?utm_source=google&utm_medium=cpc&utm_term=ashwood-vegetable-tanned-small-leather-cross-body-shoulder-bag-chestnu-size-one-size-0003855900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,281,1.78%,GBP,0.31,1.53,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-tan-ferdinand-p7969/s23171?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-tan-ferdinand-size-4xl-size-4xl-0004939009&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,7,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-leather-shoulder-handbag-green-croc-63786-croc-p6593/s19889?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-leather-shoulder-handbag-green-croc-63786-croc-s-size-one-size-0004507300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,14,916,1.53%,GBP,0.35,4.84,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/trapper-men-s-leather-vest-navy-7950-p6799/s20155?utm_source=google&utm_medium=cpc&utm_term=trapper-mens-leather-vest-navy-7950-size-s-size-s-0004546303&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-navy-fen-ladies-p4039, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-oxblood-nap-ferdinand-p1464/s7205?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-oxblood-nap-ferdinand-size-5xl-size-5xl-0002323210&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,296,1.35%,GBP,0.63,2.51,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/trapper-leather-jacket-oxblood-massimo-p5281/s24211?utm_source=google&utm_medium=cpc&utm_term=trapper-leather-jacket-oxblood-massimo-size-xs-size-xs-0004120302&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,9,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-side-zip-biker-jacket-black-awl-103-p8157/s23755?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-side-zip-biker-jacket-black-awl-103-size-l-size-l-0005011505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,18,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-m1/white-t13, --, --, --,4,17,23.53%,GBP,0.21,0.85,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/womens-long-length-gothic-coat-black-nap-lucine-p1249/s6372?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-long-length-gothic-coat-black-nap-lucine-size-10-size-10-0000678202&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,182,2.75%,GBP,0.22,1.11,179.00,161.26
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-vegetable-tanned-leather-biker-jacket-red-eleonare-p2304/s9301?utm_source=google&utm_medium=cpc&utm_term=estimo-ladies-vegetable-tanned-leather-biker-jacket-red-eleonare-siz-size-12-0003035203&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
