# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240301
# End date: 20240331
Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/handbags-c6/ashwood-c30/large-vintage-leather-backpack-brandy-g28-p3629/s13060,83,66,48,0.5060240963855421,21.83132530120482,1,119.99
/ladies-c3/ashwood-womens-long-handle-leather-shopper-bag-denim-62320-p6656/s19955,82,72,60,0.6585365853658537,31.073170731707318,0,0
/ladies-c3/leather-jackets-c9/tan-t25,82,77,68,0.7317073170731707,61.69512195121951,0,0
/ladies-c3/leather-jackets-c9/navy-t49,81,74,64,0.7407407407407407,54.76543209876543,0,0
/mens-c4/mens-waistcoats-c58/mens-diamond-quilted-leather-gilet-black-m-15-vest-p6872/s20387,81,30,23,0.41975308641975306,47.123456790123456,0,0
/gift-accessories-c8/ladies-gloves-c38,80,78,70,0.6875,56.7875,1,33.48
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,80,77,68,0.7625,39.9625,0,0
/mens-c4/leather-jackets-c25/bugatti-m51,79,75,73,0.5949367088607594,23.31645569620253,0,0
/newsletter/unsubscribe,79,77,69,0.7974683544303798,6.253164556962025,0,0
/brampton-m25,78,73,68,0.7948717948717948,48.51282051282051,1,89
/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-tan-vito-p3824/s13888,78,55,38,0.5384615384615384,42.666666666666664,1,229
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-taupe-d-84-p4309/s15030,77,69,55,0.44155844155844154,12.38961038961039,0,0
/handbags-c6/ashwood-c30/vintage-leather-cross-body-shoulder-bag-black-g22-p3612/s13043,77,50,33,0.5844155844155844,34.16883116883117,0,0
/ladies-c3/toscana-suede-leather-gilet-honey-kashmina-p6679/s19995,77,72,60,0.6233766233766234,40.72727272727273,0,0
/mens-c4/leather-jackets-c25/leather-coat-nevada-timber-brontes-p252/s1448,77,71,52,0.7792207792207793,66.79220779220779,0,0
/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233/s1245,77,66,53,0.5584415584415584,31.064935064935064,0,0
/mens-c4/leather-jackets-c25/tan-t25,77,72,64,0.7272727272727273,59.23376623376623,1,299
/handbags-c6/cheltenham-croc-collection-c177,76,71,69,0.6710526315789473,28.93421052631579,0,0
/handbags-c6/cross-body-bag-c87/ashwood-m1,76,72,57,0.7763157894736842,110.14473684210526,0,0
/luggage-c7/holdall-c15/ashwood-m1,76,71,57,0.618421052631579,76.51315789473684,0,0
/mens-c4/leather-jackets-c25/blue-t2,76,70,64,0.7631578947368421,58.76315789473684,2,653
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/sheepskin-coat-whisky-denver-p1514/s7529,76,60,38,0.5,18.960526315789473,0,0
/luggage-c7/carry-on-case-c34,75,72,63,0.68,46.44,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-white-berlin-p874/s4926,75,66,54,0.5466666666666666,34.57333333333333,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-black-danny-p948/s5241,75,58,45,0.5866666666666667,25.626666666666665,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-leather-luxury-wash-bag-with-tubular-mouth-opening-tan-seb-p2937/s10368,75,65,53,0.64,57.38666666666666,4,207.94
/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-2-tone-tan-63753-p7874/s23008,74,66,57,0.7162162162162162,37.0945945945946,0,0
/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-p1627/s7753,73,64,57,0.3287671232876712,9.780821917808218,0,0
/mens-c4/leather-jackets-c25/leather-coat-nevada-timber-brontes-p252/s1451,73,62,40,0.6301369863013698,37.21917808219178,1,178.5
/mens-c4/leather-jackets-c25/leather-jacket-nevada-timber-edinburgh-p235/s1272,73,59,42,0.6301369863013698,51.63013698630137,0,0
/handbags-c6/ashwood-c30/vegetable-tanned-leather-bag-black-v-22-p3830/s13911,72,47,31,0.4583333333333333,23.02777777777778,0,0
